bmd,Cavg_dose_a,GM_U_Cavg,U_Cavg_h.GM,AF_interTKurine,AF_interTD,GSD_U_Cavg,TK_var.Cavg_h,TD_var.GSD,Intra.GSD,AF_intraTKTD.be,BE.urine
220.033101,0.0106896964141885,8.90635627442627,19.1330883384517,4.88933226691847,1.19152223277868,1.3530022335496,1.49949742205143,2.35331894710198,2.57763826158301,9.04993280956664,4.17340913633934
238.557516,0.0132593645488096,9.58016878175552,7.35738970336263,10.2507001218284,0.748250653102032,1.14985632524429,1.83899090502329,2.05397659034795,2.56764064309989,8.96848553591103,3.46795424322929
244.039935,0.0110825708218148,8.47393693469735,7.04251400893029,12.812437655594,0.772607838594252,2.14878163474293,1.1116906892653,2.0855085368707,2.10139196419311,5.62682787240686,4.38133433908472
273.676801,0.0157543144644953,8.50356264138728,9.82170968903094,6.46269108066434,2.02820881678366,1.36477830291607,1.32942564088314,1.98594173706756,2.10188724492171,5.62991354987742,3.70860172003031
297.75198,0.0216456625927485,8.47800540077975,7.39996455227018,6.24308828099326,0.485489209221566,1.36338148522659,1.1992039959734,2.37655778493012,2.42179335903107,7.82774174013419,12.5498666715508
169.507062,0.0235687064881482,6.79757009917508,10.0152127293431,4.23646939777473,0.716381135891929,2.20271788465742,1.32942564088314,1.9139442111989,2.03169538010871,5.2021896829676,10.7362693416931
196.31652,0.0233396335981212,16.7513224930773,30.6203619224354,1.39925106615211,1.21866216880192,2.93439118777525,1.85336702799137,2.62626856834717,3.14516247349234,14.3777501834608,8.00731544370236
293.07647,0.0150160241900553,10.2766590283823,16.0424480115132,4.15120709735812,2.58339012426649,1.5708187810342,2.29876954650057,2.20441985629501,3.15157588220056,14.4460466843392,1.89176655296204
331.10513,0.0177033941014904,9.86492177569707,9.79512888902534,5.76677898996282,1.3703622924084,1.90685254384015,1.13118866977636,2.59785630058382,2.61852700271114,9.38741775892854,4.46324838926343
222.896818,0.0177949809494274,7.81609610006477,10.4288417184516,5.38848150432082,1.17472511519522,2.59197724625372,3.73612881813118,2.13483830907927,4.57525249458186,34.3839040241393,1.02410864528735
134.851988,0.0191142474489487,14.0269462237742,41.1999568887303,1.26983131943143,0.497487645453598,2.2061501877584,1.58710404467971,2.53574680327192,2.82591186166944,11.2086131084125,19.0448317422077
297.536897,0.00926638837236918,10.844252433132,9.04638481515773,11.9292858091257,0.368218750121532,1.64215597929639,1.77811355187677,2.53850343600242,2.98927508090661,12.7741401915507,5.30259927471389
250.423432,0.0128927548621323,11.1494727519215,8.35061517636284,9.2882908083631,0.481992043200322,1.36218632381893,2.34473877709925,2.201379012937,3.19440795768362,14.9069050780676,3.75242312656928
235.222795,0.00821205847163405,8.79053179586021,9.80590945902973,12.4182411186238,0.847718613124388,1.15382902669557,1.68693960046908,2.48207665758129,2.85410760056586,11.4705029787709,1.94798288601485
249.596377,0.00754078719374374,10.5334426492567,7.49304464779332,17.6980327634261,1.72917225312535,1.41892990571683,1.04248136580136,2.27692899321819,2.27932356357369,6.7980003322041,1.1997585201356
269.780494,0.0227681504899487,8.4791076131241,8.25430770358452,5.32097957997923,0.370549954046514,1.28513272377772,1.85740248824943,2.01944036617874,2.55145519139741,8.83751721082221,15.4825295291018
197.428808,0.00760500623541569,9.31462001081483,19.3126864690152,6.80859866822929,0.714889951523299,1.51290402618226,1.62148760081758,1.92171398380565,2.25375425628941,6.62191231045319,6.12533957275162
242.404757,0.0260979314267063,11.7723223169891,7.92779714836136,4.83327365534043,0.432277394674546,2.0861577981452,1.37602375063763,2.53574680327192,2.67437369712949,9.85977957692182,11.7671156468686
207.841935,0.0124477032805744,10.1629139787936,11.1528404011821,7.20319687993327,0.746893468156393,1.45975994358591,1.49166358927393,2.274214125333,2.49373522220909,8.37938111062321,4.61038599138955
247.082828,0.0186506851050271,9.47545916011603,10.1629139787936,5.27578344518418,1.45790905556865,1.30749095611008,3.30673070872802,2.24614349596802,4.2376312266899,28.7677986598945,1.11665377541688
225.522436,0.00773504443416737,8.41507895261103,8.74467732852096,14.784049165012,0.796024817453386,1.62048421057399,1.7663124291802,2.00221471092814,2.45362941530437,8.06921463584397,2.37486255765711
243.468274,0.0213769654751233,22.5769214549581,10.2580750990705,4.56024388828552,0.317249480496969,2.77580279262386,1.36541716864475,2.02754316207337,2.16496553542792,6.0308106169543,27.9047217711015
226.819184,0.0133048574489637,9.22655011507487,16.7513224930773,4.48684094650483,0.764319009028696,1.41355103088399,1.14114255303032,2.27664349884089,2.30073621955686,6.94749318458801,9.51998620082432
269.714679,0.0164726723484668,7.75784981392146,8.74179206109786,6.9444118268848,1.26846428805422,1.79941929686748,1.92296064311818,2.14721899393123,2.7339146236115,10.3780016462621,2.95037442786272
250.76723,0.0176037560787217,12.5390554570663,8.78666481266872,6.46503079904258,0.348374696139148,1.77328542793822,1.52994073597917,2.23685667798941,2.48549641974331,8.31512001662648,13.3901382065567
254.095543,0.0225986167866023,9.2704804801403,16.4524961931676,2.689591622104,0.88562928763137,1.58383164021463,2.62952704705183,2.23567369096975,3.51758731319131,18.6532980595942,5.7187762383836
208.975542,0.0139812748550322,27.5236438038899,9.53725024813688,7.49946095297174,1.50428809249149,2.98927236021901,2.29876954650057,2.37510876967761,3.32170271924937,16.3255003411773,1.13466561440253
210.353754,0.0145762309940871,22.312324857046,72.5524834750523,0.945589138325776,0.611294097951501,1.97723024654589,1.5106242862667,2.30463418328903,2.5377383451234,8.72738331108423,41.6978380659083
188.234007,0.00982537045507418,7.91116624291238,10.1449415313592,10.0323232636468,0.676669122292427,1.57140166291987,1.16801999118483,2.53926443420912,2.57211392131698,9.00487595127325,3.07923245774051
186.093367,0.0220816093458112,7.81601793949457,7.51570784683543,6.02558736882054,1.626824258352,1.27596020865921,1.14294241160992,2.07386962295869,2.09918987512831,5.61312018422386,3.38210062631377
186.51383,0.0117902194624176,16.0276797187373,8.47995556628237,10.001946663074,1.75037969618801,2.60046948531134,2.11661475766928,2.85336123360892,3.62923078271514,20.0596555642509,0.531093232377508
257.283943,0.00636510377001542,12.9331943266625,14.7945550339391,10.6192196509337,0.686123469566259,1.35726412388379,1.99411830445932,2.13786713031136,2.79125987536668,10.8914704221898,3.24213643982811
251.878978,0.0195561723866676,31.3720638299901,10.1488988301796,5.03845309467745,1.59603328001377,2.32864604008879,1.4418730535481,2.95049201164943,3.1335954557879,14.25503909501,2.19727465875904
263.829047,0.0319159392093477,12.2110979950603,12.0137906402968,2.60802837054258,0.714090313805002,1.43711552924558,1.85336702799137,2.23202016997388,2.75274201123658,10.5450237314945,13.4341314566467
134.923222,0.0288270832809667,10.6486722174479,12.7649765031216,2.71756085108572,1.47006911908541,1.16855974109339,2.24258451031518,2.0118722354825,2.91000887883618,11.9999531735764,2.81442785315525
294.303444,0.0072525515787586,9.0436713067598,9.22267577769434,14.9503800388125,0.69342540411189,1.09006311692459,1.59876746818035,2.0445377816972,2.35223408579964,7.31464009227748,3.88106039816522
444.894206,0.00568441672868703,9.88338643849659,16.0158876864645,10.9840645521546,0.850695245616793,1.39933902481093,1.04248136580136,2.39215954267469,2.39453299396593,7.62429270884849,6.24482261163109
176.045118,0.0191963035546217,10.2568442039138,10.8957762045354,4.78106025088253,0.837078491908245,1.34542506959732,2.25533157036159,2.51624261592939,3.42129978270926,17.486963322848,2.51547025861714
261.75437,0.0275431659784056,11.9911539842257,37.8043891122265,0.960381788765433,2.04928659488152,2.51319034544349,2.13690602463417,2.31188584131013,3.09850115261375,13.8863985225514,9.57762217797265
203.08337,0.0083143613737721,7.70989994327347,10.8125252764853,11.1235642488241,1.12016753262799,1.57362047567052,1.53527266931979,2.41198822251663,2.66253293872075,9.75852308906617,1.67018015522665
252.398575,0.00989149889165813,8.48648764659659,36.6420031693806,2.75904437430852,0.884052669604466,2.12456271494889,1.32345666576582,2.29241379021127,2.40046309194568,7.66829022279949,13.494336384658
190.9063,0.0143345382719485,11.9908062458024,11.3768001807608,6.13191549567886,0.862802694165462,1.29050291630548,1.12965807676279,2.65664771155827,2.67685278560164,9.88105502544445,3.65181937969839
132.580107,0.0156033816199941,10.2580750990705,8.94491496032688,7.16481619474719,0.57638452007068,1.13118866977636,1.44555163060551,1.82759943336784,2.02725247285994,5.17576320031591,6.20278323986698
221.877942,0.016241457151992,8.11931028231957,15.8380648437028,3.88752229369318,1.9976071940411,1.30583280240782,1.13713847824046,2.31764142915144,2.34039067410288,7.22924908333035,3.95219126919471
130.614316,0.0167147167977091,11.4051865215017,53.9829475166742,1.10826695374856,0.8956278069152,1.51921537359797,1.8707136704283,1.99266977602127,2.53826029029095,8.73155965237411,15.070477141815
327.306915,0.0142778842719123,10.3468819139023,52.5580466853424,1.3325911544525,1.63725921642766,1.61062934478841,1.18882925080602,2.15987898427315,2.20172091802592,6.27168553892915,23.9197444754682
252.947791,0.0154815405802192,11.7368235337347,9.25797377541725,6.9770185599919,1.49795050394077,1.19906249825041,2.05212532498984,2.99387207677894,3.71062049875055,21.1217912645885,1.14586328154052
282.822003,0.0136334767199944,11.710211160784,10.2106899925325,7.18353626142447,0.605469912257898,1.76531827516319,3.73612881813118,2.13632223204586,4.57683883243554,34.411644270752,1.88963060405942
219.636902,0.0280321986912585,7.04251400893029,8.99703618177735,3.96500163035199,1.42465064071141,1.32345666576582,2.12456271494889,2.36393591715211,3.13832629175072,14.3051546682905,2.71807229305705
247.881437,0.0108058539962563,9.57365648141698,10.1820382282355,9.08879235424967,0.981165589183137,1.65395766376295,1.85994143375336,2.26450440328599,2.79052406287072,10.884792334268,2.55373228735829
255.310603,0.00981913591240841,11.5256641021051,9.15687725892305,11.121908959946,0.9492838720209,1.59036253551543,1.79040526633413,1.92345196585872,2.40091569715315,7.67165419203407,3.1521319921806
281.183849,0.0234497392330246,10.9653051393078,8.9978459514728,4.73940070568428,1.20861078378191,1.16931253594057,1.37547757763114,2.04705042741804,2.19050470113912,6.1976101102778,7.92056616604792
454.192475,0.0153031129956762,9.12479296062789,53.9829475166742,1.21049673183494,1.2944424374092,1.34755925923112,1.50568357840308,2.27338511117772,2.5032448860978,8.45390556609832,34.2875282597275
210.870778,0.0165911278616616,10.5923835514227,16.7513224930773,3.59811458793986,1.71818017502591,2.02637199594263,1.32942564088314,2.13424172124019,2.24751081467048,6.57931548628867,5.1843223208622
220.543055,0.0119871057930873,18.9540041493511,7.49304464779332,11.1333879186969,0.881283575493677,2.55693429538195,2.21028396892186,2.31856687246624,3.1770624189664,14.7192787572735,1.52708720530497
218.103597,0.0305158669045981,11.9054610898893,29.2220338892113,1.12140851099517,0.82700985689803,1.33223768714294,1.08897457873427,1.91015279795227,1.92085825137051,4.56571427115462,51.5085785573259
225.178635,0.00685272060136823,72.5524834750523,9.51619619838265,15.3346400909195,0.724920750744661,2.81291130889298,1.79698812582008,2.39947569275665,2.86730026552159,11.5942256350749,1.74711428759156
192.171154,0.0188134326453297,7.35738970336263,10.1940601248688,5.21416495476866,0.592991967799366,1.38566753741656,1.14346142527197,2.53492817248481,2.55940892236984,8.90173939777757,6.98199840073809
130.634651,0.0189467068862695,8.99955570462498,8.25199682096618,6.39598168640497,0.481701303809733,1.03022868307384,1.37969298530315,1.85034008289865,2.00262645863107,5.03067662972858,8.42843523645027
335.569784,0.0116155153034978,13.3667089631506,13.3442050234414,6.45162049271253,0.893111257988941,1.72918811384628,1.30413632271541,2.07321868683036,2.17266050963497,6.08079443294088,9.57741155080955
288.852024,0.0116096025584753,6.29474532499151,8.92374061338322,9.6524088559907,2.77097387296812,2.36076094172143,1.85740248824943,2.26547265668588,2.78917200018019,10.8725273696384,0.993291605225542
410.829439,0.0109200757058642,9.27864209354602,7.04251400893029,13.0030918780128,0.645360086609372,1.35513353596018,2.73264498737657,2.37937002547602,3.77119879920416,21.9326793392641,2.23213847738484
174.614965,0.0125610973709634,9.11476120684731,8.48436628986558,9.38324396291872,0.571614147926302,1.49421203349916,1.47822050075302,2.30610008885245,2.5154429611195,8.55004951369687,3.80764853509269
285.81598,0.0114675686604092,10.13328155437,7.75784981392146,11.2405427892118,0.658517454940148,1.48683395973101,1.03846026324936,2.26890515873076,2.27087706520649,6.73954038892069,5.72930116747222
209.30038,0.0173568221261567,8.61345236799872,6.79757009917508,8.47571006969047,0.656146298442829,1.53244270269188,1.27650898952837,2.57995476413394,2.6610175213651,9.74560696902956,3.86175172006772
214.752765,0.0129519288607838,8.04093371347661,16.0068732794907,4.82346401468274,0.909957249338162,1.48123766731003,1.27833953818522,2.20595134338887,2.28963368552719,6.86974921214821,7.1222604186682
246.306005,0.0221197210143261,11.3768001807608,7.64854328897819,5.91073686570838,0.776380258401181,1.13888418728259,1.34016266716238,2.71536026071051,2.83190618114508,11.2640014617109,4.76503606960945
270.305146,0.0194015473657372,8.34552285442136,8.65957123141695,5.95205920768024,0.982109630552024,1.56083822395003,1.1116906892653,2.09049063508011,2.10636081916557,5.65782833720083,8.17292163657704
188.165494,0.00859913990489891,7.39996455227018,12.0045195730149,9.6872431600544,1.24414078410299,2.03624413370635,1.16855974109339,2.73170222411936,2.76468381634369,10.6517508843112,1.46571406731339
203.804723,0.0104557769982819,8.81535608131598,9.09491267018203,10.5158686947515,1.86383489216689,1.70695315405522,1.73790784178997,2.23168153050373,2.65014555004321,9.65322944351247,1.07718183941245
278.016944,0.0447103337317591,9.43112330550211,9.37433100613702,2.38589762074629,0.822979937353626,1.92357993614609,1.84684171663465,2.37655778493012,2.88924297471692,11.8016853683788,11.9973735379702
466.544086,0.00843939935059026,8.77568834337542,11.4871521899924,10.3151628071624,1.14703976495534,1.02008810396273,1.95636273155503,2.16930494527924,2.78633231008856,10.8467933563315,3.63527074247033
214.078904,0.0101202788678476,23.5997757522919,16.7513224930773,5.89872867822629,3.61743647326002,2.62952704705183,1.72918811384628,2.07296858168489,2.48874069163132,8.34039105632626,1.2028961230159
308.467743,0.0194148177892007,35.9242735319883,8.13629738614967,6.33052702465985,0.721688383014312,2.43150157838028,1.39951955118883,2.55712211667995,2.71078339108942,10.1748778595825,6.63576457407512
250.162626,0.00731977980317608,22.9710151417025,8.8626446204001,15.4148267624509,2.44290984062614,2.73264498737657,1.20961242695822,2.18636424410088,2.23681946114392,6.50673585682234,1.0209704279432
206.475059,0.0167998483554347,25.6741643989059,7.81211090736425,7.61949587299961,1.32913732041013,2.5443011117229,1.25169045288011,2.01999994106937,2.09188965382904,5.56781364171162,3.66173420930739
190.887724,0.0167933517092371,19.1330883384517,8.30556033150315,7.16957940516526,0.31542532667389,1.93398956217001,1.41892990571683,2.07655927867502,2.24828626633097,6.5845975991283,12.8191290595454
207.800713,0.0180744374801168,9.62722680679223,8.81535608131598,6.27617942096501,1.22055421232354,1.35864244634985,1.78445491705414,2.2789945402988,2.73718783861922,10.4069299330453,2.60658552009405
220.364665,0.0129628388737174,8.26628513129126,9.38999921823295,8.21550607350063,1.90924186152099,1.45158345714277,1.33997237757453,2.47741384460448,2.59412323240073,9.18514802243381,1.52953890816838
251.263994,0.0140539862406814,8.74179206109786,9.02912271071834,7.88052081752244,0.772911089052983,1.3333492368258,2.5443011117229,1.94778840386019,3.15004982651977,14.4297789599027,2.85881545687813
195.093471,0.0200647572198867,9.77448295618846,9.16356421976582,5.43878214311028,1.10944392092252,1.64131376932434,2.5443011117229,2.13031852371124,3.32569775140415,16.371214104722,1.97494419921757
257.183896,0.016682854748033,8.68402568686576,9.2770648584589,6.46128709568739,1.47762155584683,1.63531590540382,1.05775781614765,1.79597857416,1.80080934835054,3.92922434034594,6.85574552262083
240.222701,0.0167956201007705,8.80592869486017,8.05211838288275,7.39424448200377,0.758706779100364,1.65402382339269,1.91842588842421,2.10470472069958,2.68872735326559,9.98332488590649,4.28914838175527
361.640815,0.0130443486116725,8.77840922847727,9.01432708520188,8.50441198270266,1.76338051072227,1.27289266570594,1.12965807676279,2.6853730630256,2.70557510728848,10.1294575504351,2.38067945052702
324.731532,0.011457037255705,32.2012898745822,12.072754384734,7.22971719797171,0.497133928678206,1.95868827157738,1.1116906892653,2.20123423199806,2.21685808283058,6.37245253385361,14.1782666077602
239.099156,0.0154735115812765,7.46843303919809,12.9331943266625,4.99695355238747,0.692652567945091,1.50882016841972,1.48218151628809,2.25652994743464,2.46939896229733,8.1903761226121,8.4343852827542
211.981513,0.0165783751073024,9.6364733821728,8.99559677114419,6.70545200302252,0.890199447333976,1.44404181816592,1.3597896246157,2.11688438136288,2.24897609467314,6.58929850642466,5.38943733710586
261.60012,0.0313003010662703,8.99703618177735,23.9129752704076,1.33603510743141,0.534884759598103,1.47230176103495,2.44461097539608,2.1209573220644,3.21571063964023,15.1391915311321,24.1800481467699
144.690378,0.0235452409886466,6.73397231810484,10.7246540723214,3.9601676100365,0.726672699960021,1.54857321414316,1.35726412388379,1.99705069252058,2.13000205977802,5.80665695174764,8.65886701728314
194.822966,0.00578700736502447,16.0000078036037,11.7969404029474,14.6479409155036,0.463056101333454,1.40446858511028,1.40264536485616,2.72766519625381,2.8833640400418,11.7458965768121,2.44536553972833
203.546838,0.0214137719881008,30.3602840931305,11.8743333567375,3.93276131223019,0.784910852703174,2.72683064802313,1.77148822784873,2.22059735784146,2.66856846964579,9.81006159105229,6.72163155883725
327.381637,0.00585936964108386,10.6682838114614,9.79512888902534,17.4236423726669,1.02196139832271,1.13052485687535,1.75410016687176,2.3031333736893,2.73432232090864,10.3816023237743,1.77099154099759
204.277084,0.012732638727501,8.62422591552311,8.49073195140766,9.24988754133576,1.30047789999141,1.90048287762279,1.03022868307384,1.97895520045619,1.98024068420025,4.90082550190697,3.46506177373191
232.901731,0.0253030516197891,12.2707110823441,9.73916329504397,4.05793840721364,1.91489484356083,1.54641909984046,2.59197724625372,2.35012485937842,3.59498494379075,19.6220650445765,1.52748735882433
250.79111,0.0152645117178248,11.1528404011821,6.95809138165018,9.41514375189253,0.733914043825136,1.53976375682693,1.4646114713123,2.25269199331244,2.45298779463654,8.06430668751503,4.50062624484872
185.219813,0.028700947528323,12.0637755959954,9.0464752794582,3.85145089007394,1.29178748200868,1.51978062684754,1.32542478432107,2.5401153868175,2.6481258686936,9.63612374225651,3.86339965582932
266.368681,0.0145436778852559,9.75895387717752,10.1052512044219,6.80422456902639,0.8424002286746,1.85740248824943,1.50882016841972,2.54429567014883,2.77438256335996,10.7388824272075,4.3273991727579
281.673639,0.0244392115122131,10.2208035810254,14.0674020573359,2.90869985877234,1.709625423938,1.12043163560859,1.69567687940522,2.39766803353735,2.77756522997003,10.7675630686606,5.26052274701464
151.797768,0.0186972260110676,7.76320457747404,12.1412556363397,4.40513496433589,1.32402027229839,1.55634325137817,1.58870465212737,2.16431645102877,2.46020364260221,8.11960098703669,3.20536023297825
