bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9121,0.30617491,0.263469133,0.373161343,0.220746493,0.344849956,0.343214079,0.296736077,0.212647425,0.266783137
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9122,0.411993384,0.235978636,0.318571492,0.24484817,0.450500427,0.243678477,0.290795995,0.212072062,0.289525234
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9123,0.35164267,0.235184161,0.263112206,0.218213073,0.306650147,0.2233418,0.325156199,0.203303189,0.281961293
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9124,0.268961289,0.233679678,0.332529563,0.243208417,0.319834319,0.286976934,0.441009557,0.225539559,0.271880407
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9125,0.295276026,0.255397928,0.414320594,0.272039575,0.263826442,0.230264263,0.428191789,0.192140396,0.257930365
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9126,0.411019565,0.278545878,0.391245215,0.208784343,0.492806092,0.252206629,0.374020674,0.269477791,0.261002931
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9127,0.394690431,0.242292333,0.251732166,0.237789938,0.463165111,0.392580308,0.368364907,0.260865556,0.275709057
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9128,0.278678512,0.23097063,0.272119917,0.246076547,0.347221892,0.265140746,0.286175188,0.206693678,0.297478655
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9129,0.289170075,0.247523016,0.323749593,0.231064721,0.361384128,0.288527268,0.346673459,0.210073341,0.254943031
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9130,0.478236036,0.257863206,0.351659324,0.240649838,0.473447678,0.364518587,0.316575649,0.220140991,0.293939027
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9131,0.315406828,0.238937676,0.27632936,0.222303088,0.484934237,0.313446348,0.312459008,0.207249924,0.270632502
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9132,0.322598865,0.242508265,0.288710106,0.256628417,0.355279706,0.233710454,0.413833394,0.226264329,0.278216815
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9133,0.345918098,0.259221242,0.326039911,0.238784107,0.465743625,0.348457919,0.28890555,0.213390605,0.27281949
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9134,0.363759291,0.243272587,0.27574478,0.260183681,0.401121838,0.439371096,0.395599576,0.233587547,0.262161654
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9135,0.439661352,0.251095553,0.308757736,0.222058274,0.332713241,0.371851146,0.322006461,0.210113298,0.283627806
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9136,0.308551176,0.225700881,0.399117856,0.22691045,0.466665609,0.177494584,0.351594785,0.216845246,0.272252973
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9137,0.38726364,0.266107971,0.266689865,0.197725727,0.458216718,0.373255791,0.42814056,0.185475631,0.293311572
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9138,0.389176423,0.23651863,0.249000345,0.217821615,0.452086924,0.195017534,0.377128671,0.220326446,0.265805736
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9139,0.392045351,0.241800156,0.350789042,0.209606703,0.455915146,0.235211157,0.37945184,0.228452381,0.269713667
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9140,0.339912715,0.252736313,0.322518722,0.219523428,0.306173675,0.458019633,0.338569507,0.216932784,0.268979546
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9141,0.432594515,0.208331007,0.318155016,0.234432333,0.373565303,0.306189507,0.320346523,0.226416977,0.274931504
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9142,0.280568541,0.292763431,0.368141074,0.237319851,0.454781982,0.212684168,0.435879134,0.219673215,0.275951654
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9143,0.336843676,0.241235316,0.465304041,0.232245001,0.49041174,0.279680438,0.367098838,0.227496261,0.292970173
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9144,0.376751022,0.261744285,0.332207788,0.247279322,0.427443651,0.326819209,0.325570019,0.200989171,0.259059493
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9145,0.353979468,0.260749536,0.330987618,0.235661023,0.383010088,0.248786515,0.381106546,0.248181773,0.303480684
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9146,0.44347846,0.261052108,0.300035081,0.266219123,0.352178762,0.371530252,0.409552074,0.204101801,0.273725523
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9147,0.330701385,0.239383696,0.392481032,0.247509858,0.294018965,0.447388054,0.348405607,0.241475185,0.267208595
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9148,0.37837475,0.294148356,0.332561437,0.2282801,0.436573039,0.355874327,0.376112352,0.255664157,0.261002789
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9149,0.383927106,0.271319559,0.273676008,0.216092018,0.328564389,0.43659608,0.406349926,0.216417099,0.282331444
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9150,0.31740515,0.243466584,0.477858358,0.265143028,0.368114418,0.257083125,0.451012464,0.234974994,0.273130148
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9151,0.345730766,0.239925819,0.351007509,0.252391579,0.253994367,0.345361643,0.328752713,0.231767528,0.265541501
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9152,0.298686155,0.253899455,0.349718604,0.206787312,0.42091905,0.439988776,0.398417964,0.216522294,0.275686486
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9153,0.450002102,0.261732839,0.3152615,0.215874594,0.46952077,0.288062391,0.332912208,0.222301258,0.263459176
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9154,0.331239809,0.256140617,0.252197839,0.218035634,0.381720835,0.33224316,0.441600561,0.200227786,0.285912132
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9155,0.303275122,0.249960444,0.275993851,0.2510949,0.374989435,0.376602522,0.292820902,0.208739545,0.291865681
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9156,0.306527955,0.240007152,0.410640786,0.213178085,0.454149162,0.336306296,0.309848125,0.246719714,0.292399864
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9157,0.399566647,0.228432494,0.416735235,0.227618584,0.436252507,0.37311913,0.312754636,0.215167836,0.292537489
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9158,0.342429803,0.248866137,0.256255288,0.220625106,0.269496995,0.349497341,0.295431351,0.224579473,0.268868789
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9159,0.286398336,0.24298359,0.395671682,0.2317624,0.420364811,0.385650836,0.351460196,0.238519926,0.265787074
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9160,0.289429988,0.264655632,0.357840304,0.227401475,0.486939783,0.371329732,0.482618271,0.215436785,0.27729135
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9161,0.271759953,0.254026152,0.2914977,0.238448126,0.461425137,0.409148386,0.452095648,0.276406717,0.285318144
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9162,0.299205008,0.241643628,0.264471197,0.219571908,0.461033337,0.281009097,0.506378864,0.262032966,0.271871909
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9163,0.335086023,0.258239061,0.518398688,0.254991764,0.455806706,0.228537256,0.340440118,0.21040595,0.262316164
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9164,0.351832684,0.241872905,0.270038657,0.240924553,0.375387581,0.266875234,0.32197882,0.223447914,0.299622801
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9165,0.326391442,0.256662671,0.356695716,0.234361705,0.468232605,0.387567751,0.316950634,0.220746771,0.292502136
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9166,0.321078094,0.26071833,0.267955922,0.258374665,0.431593379,0.404063493,0.388655183,0.198096659,0.249819213
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9167,0.356797364,0.270793404,0.315629625,0.240084709,0.332129638,0.384797942,0.365034032,0.237807386,0.265735416
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9168,0.3926062,0.221709112,0.30141674,0.205769838,0.318121157,0.476887302,0.314650719,0.213454423,0.284657535
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9169,0.30404574,0.254612156,0.482527547,0.193622106,0.289783189,0.3096516,0.313684726,0.246898348,0.247399071
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9170,0.314911369,0.299398333,0.335501028,0.225863877,0.395443307,0.393578957,0.327121013,0.251754543,0.269961684
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9171,0.300689337,0.235508446,0.472018958,0.226097095,0.406970697,0.286193501,0.488247328,0.237300452,0.27486448
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9172,0.398561773,0.262064974,0.261436993,0.242715658,0.326494228,0.228299874,0.334632313,0.202738112,0.267140703
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9173,0.278870806,0.214509621,0.384231866,0.23073601,0.46246975,0.44910697,0.271685239,0.224754372,0.263247028
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9174,0.304354866,0.213585879,0.348543445,0.21618998,0.349113102,0.219379641,0.251868564,0.219853368,0.273085955
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9175,0.274375155,0.246932889,0.292603432,0.232600401,0.479501752,0.318983705,0.277575026,0.208968267,0.29965668
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9176,0.463453372,0.229800424,0.287810496,0.237892027,0.390212145,0.301945745,0.426331436,0.195911214,0.263932209
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9177,0.320346523,0.237214221,0.288186656,0.21808356,0.454950057,0.449766465,0.253261602,0.210521878,0.288228714
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9178,0.350905087,0.263274939,0.263698951,0.201910711,0.45530623,0.319912353,0.277910283,0.24506869,0.26192981
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9179,0.389940328,0.240296479,0.271266178,0.246324178,0.276181075,0.226335873,0.289321252,0.184793418,0.28585653
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9180,0.327733471,0.259306177,0.413283613,0.230324693,0.419498469,0.260080762,0.33615764,0.214317363,0.269788888
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9181,0.37569986,0.248388305,0.229580313,0.215039991,0.26887412,0.291023772,0.289885245,0.227166095,0.285362399
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9182,0.276443732,0.258970485,0.443220781,0.20622238,0.234029782,0.286847532,0.42658908,0.233512195,0.262742434
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9183,0.284401668,0.275337119,0.242679324,0.218337927,0.336176836,0.370523173,0.338972222,0.241555596,0.25466724
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9184,0.353187218,0.240535566,0.251440915,0.227775377,0.471564202,0.219394468,0.266427582,0.259162616,0.288155332
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9185,0.350003113,0.262078091,0.346855712,0.236873271,0.382110119,0.275242692,0.2964793,0.22477487,0.268828345
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9186,0.382783977,0.222918828,0.399858133,0.278789361,0.286501013,0.391468506,0.375489313,0.235839114,0.266675624
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9187,0.357532693,0.241737414,0.283497432,0.213719957,0.470101567,0.308269252,0.384535088,0.194795272,0.269929485
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9188,0.275244982,0.243980889,0.397548221,0.237321043,0.448714575,0.291164395,0.268669793,0.225611665,0.284104255
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9189,0.279588266,0.23231389,0.262189565,0.261447898,0.452285205,0.398757399,0.369868631,0.211938851,0.274983915
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9190,0.284160445,0.22904612,0.303394971,0.273838218,0.483718039,0.34681058,0.349558789,0.23588328,0.270415227
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9191,0.282529749,0.227278775,0.300769629,0.207278291,0.386767151,0.431582789,0.34173852,0.209681834,0.269392439
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9192,0.26683722,0.232940065,0.321066238,0.247434936,0.347701472,0.310311648,0.435032825,0.185532919,0.256297924
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9193,0.33242066,0.259113508,0.368984176,0.255504708,0.45399878,0.253814996,0.380167324,0.218403254,0.262683616
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9194,0.405728444,0.245727343,0.270108312,0.252496197,0.277497096,0.345999402,0.338510651,0.190184675,0.269175481
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9195,0.293010978,0.26191218,0.31308819,0.231373987,0.339359701,0.453501545,0.286130506,0.236325456,0.267431304
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9196,0.293323148,0.261094054,0.343475817,0.222362852,0.424793029,0.30261641,0.327066195,0.235236615,0.283598637
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9197,0.295156363,0.26076922,0.292931673,0.251579652,0.38907054,0.21891946,0.335193685,0.151868249,0.267614237
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9198,0.308810567,0.23530776,0.332055729,0.230950397,0.253893082,0.332000934,0.32089929,0.201033344,0.275298659
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9199,0.305328771,0.257270487,0.40510779,0.244549724,0.411879877,0.268293424,0.404563999,0.217496728,0.290758544
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9200,0.327095922,0.28901365,0.288816067,0.20196126,0.380256774,0.295816974,0.338593283,0.196307779,0.269416365
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9201,0.273067052,0.23173308,0.424079622,0.241175101,0.451731334,0.252971741,0.387292311,0.210936252,0.253539657
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9202,0.307101661,0.256340785,0.352731265,0.230857691,0.379679954,0.257475191,0.410829439,0.199321003,0.251025156
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9203,0.359890874,0.247796835,0.346662891,0.22886272,0.320426038,0.224573122,0.432139662,0.21262125,0.251677376
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9204,0.352626939,0.244886421,0.319058964,0.237944788,0.393269485,0.343670558,0.308941438,0.203002362,0.26846471
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9205,0.241887967,0.280451481,0.331135602,0.256766434,0.459414718,0.379137927,0.340322861,0.220481088,0.259724369
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9206,0.360443693,0.228234838,0.39494939,0.227230095,0.301835437,0.263186771,0.325487429,0.217844383,0.273709503
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9207,0.281731348,0.247267128,0.381403872,0.245889723,0.458653769,0.314754984,0.311952913,0.21849342,0.254281405
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9208,0.449514416,0.24263965,0.206046754,0.226981999,0.482839848,0.252441195,0.347854673,0.185015841,0.277848689
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9209,0.429337722,0.221868679,0.34883846,0.25310245,0.345513477,0.266231772,0.302070497,0.20732687,0.283796801
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9210,0.278742293,0.243922402,0.278848552,0.244576984,0.35587581,0.239203389,0.256665239,0.203587333,0.295985648
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9211,0.321087232,0.249354731,0.262973493,0.239310198,0.428648095,0.348434241,0.272297868,0.214691919,0.271463029
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9212,0.320461926,0.26293058,0.276992318,0.252917721,0.316764498,0.328846661,0.29994353,0.21718972,0.284152833
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9213,0.362203074,0.242416373,0.32159235,0.230410495,0.466805089,0.230832078,0.298183406,0.215733308,0.274162995
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9214,0.395076874,0.221737561,0.389586848,0.20559467,0.349315192,0.285400985,0.379266226,0.237284739,0.275320737
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9215,0.310637683,0.242553026,0.263887939,0.220935596,0.474616035,0.360953806,0.307682607,0.228884172,0.256190755
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9216,0.335890775,0.271017062,0.263439474,0.223910146,0.41559784,0.322805335,0.306527696,0.188504207,0.286466351
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9217,0.376834553,0.247734088,0.32207206,0.218579317,0.374145611,0.239344033,0.487795253,0.199371433,0.258169679
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9218,0.330650369,0.237504649,0.282510615,0.210165528,0.401922269,0.222132938,0.290919471,0.184058954,0.268775349
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9219,0.264058017,0.267332905,0.300329052,0.251712656,0.471402261,0.328295918,0.307549569,0.283589702,0.266807598
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9220,0.27020527,0.235147596,0.299964327,0.234647983,0.49027355,0.284399996,0.307068587,0.216321525,0.273702247
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9221,0.367620617,0.243291445,0.310539625,0.232024961,0.370978478,0.268881932,0.275177396,0.188756994,0.269424608
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9222,0.332012158,0.257069749,0.320287511,0.222153183,0.475925107,0.255586346,0.435913601,0.215774187,0.255810666
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9223,0.287461177,0.251278283,0.28212752,0.234801965,0.402284711,0.258100887,0.379692544,0.228195407,0.256954897
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9224,0.346203061,0.240041537,0.308734746,0.198665795,0.379900127,0.430150785,0.433994881,0.203947255,0.267847617
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9225,0.392423401,0.254860877,0.371908395,0.216371504,0.3921187,0.381141074,0.281041645,0.208280054,0.267500766
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9226,0.272470134,0.25499377,0.330452107,0.236038442,0.44668458,0.165469773,0.33311138,0.209194011,0.270358577
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9227,0.382760316,0.241094453,0.279276865,0.211640026,0.447664574,0.221592343,0.447465943,0.23210049,0.265127096
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9228,0.341084059,0.261948136,0.369740559,0.257183317,0.473112934,0.47556182,0.355054494,0.25483716,0.265510836
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9229,0.341130875,0.239366158,0.271261591,0.189884841,0.330401799,0.227832694,0.421594387,0.215100395,0.28368883
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9230,0.329560155,0.235768986,0.2746501,0.240853144,0.391105888,0.421712156,0.35600557,0.274075772,0.271627121
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9231,0.266466026,0.25269611,0.319866507,0.250164474,0.208709652,0.312646926,0.418738206,0.212906503,0.262598068
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9232,0.39173517,0.253881567,0.267729509,0.206586082,0.403547204,0.272710464,0.372297965,0.221326185,0.281623139
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9233,0.270086605,0.228436053,0.369183504,0.248245977,0.477607857,0.264437851,0.371541999,0.228465429,0.26371156
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9234,0.308582324,0.241730195,0.370978231,0.233320602,0.233114467,0.28700857,0.239802873,0.224285621,0.254770442
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9235,0.274829202,0.237723747,0.306354167,0.223648004,0.307501934,0.323666015,0.296955136,0.234316996,0.259713786
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9236,0.356067954,0.237347037,0.454015241,0.243643657,0.467262472,0.405743805,0.419097828,0.224869785,0.271880924
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9237,0.370877066,0.246652664,0.371702965,0.217327885,0.463473276,0.211818798,0.379146088,0.235484963,0.259508563
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9238,0.440361147,0.295100287,0.251387047,0.256648615,0.333429909,0.320198641,0.31172131,0.222344926,0.259259863
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9239,0.325529199,0.278198626,0.406533175,0.21335312,0.368283252,0.371832208,0.287360437,0.268055234,0.270327784
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9240,0.27312127,0.277711815,0.340938454,0.19691926,0.436841492,0.405389126,0.339054818,0.188862566,0.27931203
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9241,0.337578131,0.254048298,0.290512584,0.207896104,0.394473675,0.225785082,0.299087389,0.218236794,0.259430586
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9242,0.449324401,0.26421471,0.304842837,0.239941814,0.446126351,0.379095831,0.356410682,0.250477462,0.288358609
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9243,0.352923218,0.240989612,0.290114514,0.269615747,0.456619099,0.296881859,0.403441279,0.212853483,0.286489681
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9244,0.329864572,0.259386868,0.269971607,0.253233824,0.418449519,0.438717303,0.293202218,0.236258229,0.26530377
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9245,0.313299415,0.258352603,0.399079031,0.248444746,0.314418999,0.445994968,0.355010112,0.210102129,0.285514315
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9246,0.358562816,0.241815599,0.234564948,0.199770536,0.233436593,0.301332936,0.288107806,0.218052989,0.267083889
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9247,0.303464827,0.270866097,0.272467048,0.258255153,0.463959961,0.261130704,0.334489397,0.234462047,0.252014769
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9248,0.333663194,0.222309517,0.322826708,0.278854885,0.4090022,0.356515445,0.323569727,0.233558445,0.28250485
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9249,0.404195006,0.259953058,0.379297587,0.23761172,0.477951957,0.237026359,0.393728421,0.198732293,0.273076605
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9250,0.309709815,0.234038689,0.407424433,0.22933116,0.450615135,0.362372686,0.30783386,0.220412378,0.26045222
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9251,0.287075775,0.276483589,0.24366727,0.222401925,0.260097859,0.280414201,0.26163235,0.179584787,0.268127268
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9252,0.302154508,0.292498261,0.318237451,0.214916706,0.388144121,0.271912014,0.393542261,0.228831302,0.264690681
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9253,0.398742587,0.2370044,0.326593694,0.259728667,0.255096137,0.279492838,0.329242836,0.226105438,0.265991368
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9254,0.337875127,0.214917361,0.318379707,0.279417465,0.36351697,0.373066095,0.360215553,0.179872233,0.294257017
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9255,0.324743846,0.215696365,0.267312512,0.24053564,0.394020081,0.453926485,0.291092792,0.24824611,0.24467888
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9256,0.36117455,0.262211274,0.317127817,0.213977415,0.558200281,0.244846559,0.31303612,0.239488137,0.2771466
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9257,0.294900246,0.224921015,0.448416905,0.227060522,0.469032892,0.376914183,0.328821528,0.204885048,0.264273836
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9258,0.339384444,0.254911051,0.243756275,0.206403691,0.449108402,0.277459982,0.262608117,0.237309652,0.237647281
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9259,0.282140538,0.266377043,0.270252917,0.251037265,0.470829824,0.401917973,0.371013885,0.236035813,0.278081573
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9260,0.342631424,0.225028413,0.293958875,0.214400382,0.397555965,0.332331845,0.320176618,0.202819564,0.244901391
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9261,0.375459004,0.231485082,0.403450234,0.221463783,0.255278496,0.299669557,0.401628366,0.212060848,0.291497048
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9262,0.373697191,0.265698596,0.330266932,0.220038806,0.327595125,0.352241379,0.267577038,0.239216682,0.280590739
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9263,0.332502799,0.26792125,0.311658424,0.224274408,0.466508795,0.455192421,0.297084453,0.225020273,0.249140614
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9264,0.380755781,0.262002396,0.277604999,0.286049407,0.279752851,0.321967558,0.273260571,0.199248898,0.261944206
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9265,0.489904218,0.269825804,0.287982201,0.207767494,0.296051771,0.313963217,0.266502751,0.215216467,0.260734711
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9266,0.317165209,0.265194182,0.384514524,0.292205086,0.267570384,0.251093605,0.362982414,0.216661483,0.251297876
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9267,0.295958196,0.242522591,0.353905683,0.238710946,0.389820312,0.290076802,0.277440551,0.240303916,0.276394638
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9268,0.323839664,0.262577644,0.351110668,0.255525814,0.310054924,0.458051925,0.301466278,0.241084977,0.255484958
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9269,0.388981102,0.250617733,0.304054207,0.213537233,0.317388375,0.263698555,0.339652612,0.216978141,0.27042147
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9270,0.368079908,0.251400823,0.311332003,0.225994424,0.39849263,0.265187537,0.277717693,0.241841895,0.27320733
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9271,0.322816902,0.247846736,0.369153756,0.222293118,0.458197608,0.415305062,0.49332518,0.212361271,0.253956608
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9272,0.314356807,0.243171309,0.354887094,0.246019676,0.357432348,0.429799668,0.350651723,0.245906605,0.27673557
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9273,0.286300738,0.26398883,0.382777789,0.247634552,0.448215017,0.301395816,0.311367745,0.20655743,0.260232605
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,9274,0.347974493,0.248767296,0.347044207,0.269552555,0.390287935,0.285565976,0.316340345,0.237450159,0.28444576
