bmr,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",2296,0.322538478,0.242700673,0.257518516,0.259053952,0.487455701,0.29910145,0.404495072,0.249240646,0.261362452
"Central tendency: Relative, 0.05: Adversity: 0.05,",2297,0.469809291,0.306393586,0.44222421,0.226035625,0.477265803,0.274616185,0.34664589,0.236429148,0.261059884
"Central tendency: Relative, 0.05: Adversity: 0.05,",2298,0.307000829,0.220853988,0.269312899,0.229280961,0.332243008,0.347900463,0.313502543,0.226547185,0.273836048
"Central tendency: Relative, 0.05: Adversity: 0.05,",2299,0.480817169,0.24441791,0.274096345,0.22598308,0.444703772,0.318113486,0.282177067,0.264926073,0.278452124
"Central tendency: Relative, 0.05: Adversity: 0.05,",2300,0.385170606,0.241475139,0.325712547,0.229978235,0.349603796,0.273706061,0.3726562,0.216388709,0.265503875
"Central tendency: Relative, 0.05: Adversity: 0.05,",2301,0.368781884,0.223304528,0.310953432,0.227848742,0.298432312,0.289670487,0.303732091,0.215418027,0.271663242
"Central tendency: Relative, 0.05: Adversity: 0.05,",2302,0.285117412,0.248073803,0.258775759,0.234763775,0.462542403,0.250089781,0.307671705,0.234058054,0.259138587
"Central tendency: Relative, 0.05: Adversity: 0.05,",2303,0.380599707,0.25512772,0.311250233,0.217974374,0.405064846,0.268029536,0.302337033,0.223660697,0.254037786
"Central tendency: Relative, 0.05: Adversity: 0.05,",2304,0.326932775,0.246455122,0.339415523,0.246925163,0.364645324,0.265673604,0.360636137,0.187972646,0.285784535
"Central tendency: Relative, 0.05: Adversity: 0.05,",2305,0.300073915,0.240003181,0.347548201,0.246972276,0.303347525,0.36834596,0.284874813,0.221010226,0.279900857
"Central tendency: Relative, 0.05: Adversity: 0.05,",2306,0.337165442,0.273703671,0.328186102,0.268534405,0.455210281,0.331809396,0.345018553,0.23125791,0.263673104
"Central tendency: Relative, 0.05: Adversity: 0.05,",2307,0.34248817,0.247778367,0.307543049,0.245765632,0.436001228,0.298960414,0.348825526,0.218701756,0.278959637
"Central tendency: Relative, 0.05: Adversity: 0.05,",2308,0.264990113,0.259668142,0.31444718,0.242114183,0.365692052,0.3555255,0.327969378,0.23348599,0.255501101
"Central tendency: Relative, 0.05: Adversity: 0.05,",2309,0.39791616,0.256658662,0.379709411,0.235670865,0.301159807,0.433807687,0.299527102,0.215426758,0.283568796
"Central tendency: Relative, 0.05: Adversity: 0.05,",2310,0.440617718,0.241644765,0.311878487,0.234437771,0.474407707,0.298649838,0.294808621,0.203494572,0.269857864
"Central tendency: Relative, 0.05: Adversity: 0.05,",2311,0.293046086,0.246723355,0.304476008,0.245020407,0.335164157,0.257213673,0.312400626,0.199388361,0.265021403
"Central tendency: Relative, 0.05: Adversity: 0.05,",2312,0.471488859,0.255750494,0.291956262,0.239895635,0.477450922,0.461187916,0.399940078,0.231559536,0.257552699
"Central tendency: Relative, 0.05: Adversity: 0.05,",2313,0.323572343,0.240814701,0.384851105,0.216375256,0.372707782,0.398407654,0.308936315,0.186730252,0.271956859
"Central tendency: Relative, 0.05: Adversity: 0.05,",2314,0.356756209,0.270315548,0.294905193,0.206384396,0.480792942,0.302961152,0.358158658,0.246540657,0.258766862
"Central tendency: Relative, 0.05: Adversity: 0.05,",2315,0.272464025,0.241237417,0.338639558,0.209093369,0.415807831,0.308667045,0.341681684,0.16833027,0.264783143
"Central tendency: Relative, 0.05: Adversity: 0.05,",2316,0.474721662,0.229517805,0.291177949,0.235800161,0.413084486,0.274793412,0.315525603,0.207607086,0.263002694
"Central tendency: Relative, 0.05: Adversity: 0.05,",2317,0.461547421,0.253024294,0.25313527,0.225683212,0.238151822,0.338825612,0.345447768,0.195488131,0.286732033
"Central tendency: Relative, 0.05: Adversity: 0.05,",2318,0.393234167,0.231900207,0.253275683,0.236472976,0.471345883,0.366323479,0.402281418,0.198663837,0.28340531
"Central tendency: Relative, 0.05: Adversity: 0.05,",2319,0.336317872,0.231955412,0.31486727,0.238721965,0.350541692,0.246484086,0.413431816,0.209451559,0.254123659
"Central tendency: Relative, 0.05: Adversity: 0.05,",2320,0.43988966,0.247705888,0.28377636,0.253063574,0.455691355,0.286508184,0.36496931,0.222038978,0.251773654
"Central tendency: Relative, 0.05: Adversity: 0.05,",2321,0.28256809,0.220958944,0.373739825,0.229497657,0.374186319,0.413610245,0.287524311,0.202641221,0.263286366
"Central tendency: Relative, 0.05: Adversity: 0.05,",2322,0.46594363,0.222644713,0.359513082,0.219346783,0.45751442,0.186880867,0.310476003,0.226171763,0.25869067
"Central tendency: Relative, 0.05: Adversity: 0.05,",2323,0.463080857,0.243214678,0.248672573,0.220018035,0.467042558,0.310917772,0.324756124,0.241701767,0.27214283
"Central tendency: Relative, 0.05: Adversity: 0.05,",2324,0.303563622,0.253319807,0.401042074,0.238063662,0.408586477,0.246938588,0.372901007,0.222500841,0.269607389
"Central tendency: Relative, 0.05: Adversity: 0.05,",2325,0.428864102,0.23134567,0.32957394,0.242048984,0.37400333,0.408398093,0.269173714,0.220141474,0.276760819
"Central tendency: Relative, 0.05: Adversity: 0.05,",2326,0.422977684,0.237644778,0.339552069,0.225444496,0.324794839,0.260627426,0.252915041,0.189163662,0.280763171
"Central tendency: Relative, 0.05: Adversity: 0.05,",2327,0.266792051,0.235981241,0.35570847,0.249936373,0.405267673,0.306354821,0.306019756,0.192373831,0.27391125
"Central tendency: Relative, 0.05: Adversity: 0.05,",2328,0.315866965,0.248306871,0.366510896,0.187631918,0.30236014,0.322672461,0.35716135,0.220420254,0.268512185
"Central tendency: Relative, 0.05: Adversity: 0.05,",2329,0.415209179,0.251491269,0.270313957,0.23103615,0.398710566,0.251675354,0.330903797,0.233183381,0.277310599
"Central tendency: Relative, 0.05: Adversity: 0.05,",2330,0.353706584,0.257331744,0.331527865,0.186561779,0.464181271,0.277945345,0.324838768,0.230187796,0.282643524
"Central tendency: Relative, 0.05: Adversity: 0.05,",2331,0.379803441,0.257135838,0.406405395,0.215038704,0.309544834,0.398575825,0.340623589,0.198848904,0.27349938
"Central tendency: Relative, 0.05: Adversity: 0.05,",2332,0.310458936,0.248334454,0.321840814,0.225630313,0.472124135,0.293530625,0.283819491,0.228898292,0.236891815
"Central tendency: Relative, 0.05: Adversity: 0.05,",2333,0.440857078,0.254117037,0.325338263,0.228282339,0.486108925,0.33017608,0.329799223,0.238800542,0.271035555
"Central tendency: Relative, 0.05: Adversity: 0.05,",2334,0.340866514,0.260082164,0.243640651,0.217168378,0.264317619,0.308727516,0.270413533,0.226855898,0.268309662
"Central tendency: Relative, 0.05: Adversity: 0.05,",2335,0.467303986,0.260927308,0.287822656,0.226575568,0.263218511,0.272855186,0.364442391,0.257814613,0.242608827
"Central tendency: Relative, 0.05: Adversity: 0.05,",2336,0.478491223,0.253711764,0.287059144,0.216788385,0.458530209,0.310637325,0.306482654,0.204592474,0.278643712
"Central tendency: Relative, 0.05: Adversity: 0.05,",2337,0.329809983,0.230491432,0.451611298,0.225346173,0.450098797,0.26320512,0.32100205,0.200492167,0.26882841
"Central tendency: Relative, 0.05: Adversity: 0.05,",2338,0.348454346,0.245601136,0.26376108,0.207213024,0.339502249,0.377062548,0.350941756,0.209424237,0.286350814
"Central tendency: Relative, 0.05: Adversity: 0.05,",2339,0.345279775,0.231003725,0.377449752,0.220054365,0.346653636,0.363133076,0.347316615,0.219789984,0.271750801
"Central tendency: Relative, 0.05: Adversity: 0.05,",2340,0.299842489,0.239874931,0.334428303,0.194817807,0.368799449,0.389411521,0.334890726,0.209864258,0.27071602
"Central tendency: Relative, 0.05: Adversity: 0.05,",2341,0.392235811,0.259885869,0.368333415,0.221647582,0.278679638,0.221002703,0.340458262,0.228192643,0.286327043
"Central tendency: Relative, 0.05: Adversity: 0.05,",2342,0.441855557,0.266501119,0.285255942,0.231811258,0.370623832,0.398574153,0.288195928,0.227674002,0.237593584
"Central tendency: Relative, 0.05: Adversity: 0.05,",2343,0.444704076,0.241245052,0.346840291,0.267020839,0.441499537,0.264407917,0.362628434,0.22330821,0.297905683
"Central tendency: Relative, 0.05: Adversity: 0.05,",2344,0.348205106,0.264659614,0.39402561,0.253957854,0.306278565,0.430262024,0.330097354,0.218486,0.276969425
"Central tendency: Relative, 0.05: Adversity: 0.05,",2345,0.342607681,0.241599823,0.307921452,0.229842032,0.371084869,0.302991613,0.374151439,0.251927506,0.293623463
"Central tendency: Relative, 0.05: Adversity: 0.05,",2346,0.474711623,0.249568377,0.246084658,0.197922272,0.367242474,0.245565753,0.251640781,0.207263222,0.245904874
"Central tendency: Relative, 0.05: Adversity: 0.05,",2347,0.305312129,0.23838673,0.278174948,0.202520843,0.461016134,0.33739404,0.372988844,0.208225575,0.253990229
"Central tendency: Relative, 0.05: Adversity: 0.05,",2348,0.449647071,0.239272426,0.24572483,0.266518331,0.443852136,0.331564615,0.369226947,0.232828297,0.294295724
"Central tendency: Relative, 0.05: Adversity: 0.05,",2349,0.456411459,0.254763824,0.288839576,0.241612438,0.277228233,0.29963478,0.243694381,0.22628641,0.266361355
"Central tendency: Relative, 0.05: Adversity: 0.05,",2350,0.316405063,0.248472878,0.367342498,0.248644447,0.4541965,0.353906511,0.34565082,0.251050179,0.27727341
"Central tendency: Relative, 0.05: Adversity: 0.05,",2351,0.436484635,0.262197994,0.368544595,0.207976374,0.370206883,0.325441505,0.282521877,0.248963579,0.267813641
"Central tendency: Relative, 0.05: Adversity: 0.05,",2352,0.346376985,0.239760184,0.374069504,0.229126074,0.473387402,0.273484161,0.330099192,0.240156743,0.262690117
"Central tendency: Relative, 0.05: Adversity: 0.05,",2353,0.385716932,0.25306702,0.271182116,0.260716204,0.476860398,0.301720666,0.376274758,0.217141147,0.261605078
"Central tendency: Relative, 0.05: Adversity: 0.05,",2354,0.241559269,0.251057586,0.328914866,0.239674205,0.484478805,0.238482089,0.336632957,0.199169943,0.31190073
"Central tendency: Relative, 0.05: Adversity: 0.05,",2355,0.269984766,0.260076407,0.239843274,0.204411404,0.318121575,0.25098815,0.411944667,0.194181069,0.254739949
"Central tendency: Relative, 0.05: Adversity: 0.05,",2356,0.42364745,0.241605624,0.29704411,0.233905709,0.451620302,0.330464468,0.309103854,0.209574515,0.258857989
"Central tendency: Relative, 0.05: Adversity: 0.05,",2357,0.447266865,0.258576571,0.344188211,0.242526034,0.457165684,0.354041977,0.341649128,0.264222869,0.270999267
"Central tendency: Relative, 0.05: Adversity: 0.05,",2358,0.348442276,0.240333771,0.37493064,0.232498182,0.347883985,0.348109152,0.345558832,0.237814221,0.270257433
"Central tendency: Relative, 0.05: Adversity: 0.05,",2359,0.313527186,0.269131652,0.30939437,0.24894466,0.398640371,0.279755731,0.295505945,0.231096791,0.267929687
"Central tendency: Relative, 0.05: Adversity: 0.05,",2360,0.479324408,0.233331116,0.383608341,0.236253156,0.277515159,0.409870015,0.313934666,0.236774026,0.271841184
"Central tendency: Relative, 0.05: Adversity: 0.05,",2361,0.31267434,0.250936321,0.299276982,0.247085248,0.457625779,0.305127663,0.284855009,0.214522726,0.246762091
"Central tendency: Relative, 0.05: Adversity: 0.05,",2362,0.340824393,0.247680812,0.30537102,0.246841654,0.444704076,0.378205887,0.324645808,0.228301453,0.251688683
"Central tendency: Relative, 0.05: Adversity: 0.05,",2363,0.28902918,0.256125048,0.29592773,0.261476702,0.479487989,0.327998916,0.268560809,0.256562331,0.245298639
"Central tendency: Relative, 0.05: Adversity: 0.05,",2364,0.468453274,0.256194869,0.3910448,0.213217798,0.364186754,0.416315835,0.359143613,0.188484172,0.261004988
"Central tendency: Relative, 0.05: Adversity: 0.05,",2365,0.438529566,0.238961918,0.30059163,0.221453107,0.436364362,0.356510456,0.384189488,0.23806652,0.266396268
"Central tendency: Relative, 0.05: Adversity: 0.05,",2366,0.311784538,0.267393559,0.400087417,0.219775472,0.457822801,0.407785392,0.320140475,0.24891177,0.274718075
"Central tendency: Relative, 0.05: Adversity: 0.05,",2367,0.40803901,0.307339016,0.344502303,0.234991615,0.447215814,0.389452259,0.4326384,0.220283587,0.269974966
"Central tendency: Relative, 0.05: Adversity: 0.05,",2368,0.383838086,0.25101442,0.395523754,0.218120652,0.486391144,0.345094932,0.349161318,0.246328352,0.278835258
"Central tendency: Relative, 0.05: Adversity: 0.05,",2369,0.401054393,0.238136768,0.329201572,0.263120173,0.428670655,0.398288167,0.291205909,0.252421423,0.27544622
"Central tendency: Relative, 0.05: Adversity: 0.05,",2370,0.455827096,0.25925165,0.348229386,0.241247812,0.393945443,0.321976464,0.312876278,0.205746024,0.253288231
"Central tendency: Relative, 0.05: Adversity: 0.05,",2371,0.36770528,0.249354222,0.331209981,0.208273967,0.371320679,0.345270299,0.34473585,0.163299018,0.269345107
"Central tendency: Relative, 0.05: Adversity: 0.05,",2372,0.478810458,0.239161182,0.396922364,0.231918157,0.38733443,0.356256771,0.305585604,0.212299368,0.25261846
"Central tendency: Relative, 0.05: Adversity: 0.05,",2373,0.468008813,0.250377914,0.357107625,0.253178759,0.371298085,0.376738525,0.32457411,0.235938407,0.270028008
"Central tendency: Relative, 0.05: Adversity: 0.05,",2374,0.481361979,0.249616046,0.334924825,0.244164553,0.41707657,0.387066004,0.325108638,0.20881867,0.274968202
"Central tendency: Relative, 0.05: Adversity: 0.05,",2375,0.36296232,0.259318211,0.315730114,0.230261357,0.317971255,0.353527135,0.349398156,0.222014709,0.256737601
"Central tendency: Relative, 0.05: Adversity: 0.05,",2376,0.254577096,0.233744813,0.387890304,0.230890879,0.439170665,0.347156978,0.374376424,0.259896879,0.295344333
"Central tendency: Relative, 0.05: Adversity: 0.05,",2377,0.346969311,0.254996214,0.273039556,0.2237054,0.416449487,0.330442169,0.280280786,0.222959051,0.280338863
"Central tendency: Relative, 0.05: Adversity: 0.05,",2378,0.389515898,0.253831016,0.402378099,0.230498798,0.453432072,0.342375134,0.475145657,0.253800488,0.262607729
"Central tendency: Relative, 0.05: Adversity: 0.05,",2379,0.481157302,0.270078878,0.391778303,0.255581974,0.215111052,0.451109522,0.558177055,0.21131356,0.276849499
"Central tendency: Relative, 0.05: Adversity: 0.05,",2380,0.461420188,0.248792068,0.380582351,0.237022397,0.245459864,0.453072634,0.311483568,0.209906973,0.280893228
"Central tendency: Relative, 0.05: Adversity: 0.05,",2381,0.376453259,0.228029481,0.453775777,0.212770313,0.340742631,0.271206507,0.301938761,0.202004037,0.284716568
"Central tendency: Relative, 0.05: Adversity: 0.05,",2382,0.415581858,0.234019621,0.241203974,0.273533492,0.456115996,0.409636934,0.444282545,0.214465963,0.281977373
"Central tendency: Relative, 0.05: Adversity: 0.05,",2383,0.210367291,0.260179043,0.302928959,0.227204406,0.25421148,0.268966731,0.414968795,0.254721199,0.266752847
"Central tendency: Relative, 0.05: Adversity: 0.05,",2384,0.37784732,0.240928291,0.434365221,0.244960555,0.442045212,0.325347941,0.415215966,0.221349347,0.278107876
"Central tendency: Relative, 0.05: Adversity: 0.05,",2385,0.43366252,0.242366873,0.372859405,0.249648014,0.343642183,0.371950203,0.386299741,0.249859386,0.25070697
"Central tendency: Relative, 0.05: Adversity: 0.05,",2386,0.383240056,0.249489341,0.404496415,0.219063876,0.27558197,0.374928263,0.335788232,0.208259569,0.277475557
"Central tendency: Relative, 0.05: Adversity: 0.05,",2387,0.476239451,0.249853151,0.3000112,0.274622511,0.366052462,0.486076898,0.357627415,0.197672312,0.265913381
"Central tendency: Relative, 0.05: Adversity: 0.05,",2388,0.43875681,0.263074581,0.274229257,0.216112189,0.306593166,0.320760598,0.364152711,0.213952342,0.2481411
"Central tendency: Relative, 0.05: Adversity: 0.05,",2389,0.238078497,0.29640702,0.261789479,0.216198145,0.386900391,0.251410919,0.360672443,0.226800134,0.250215438
"Central tendency: Relative, 0.05: Adversity: 0.05,",2390,0.480097691,0.262601085,0.276073264,0.212901085,0.250574456,0.363255001,0.384345326,0.226981187,0.263442131
"Central tendency: Relative, 0.05: Adversity: 0.05,",2391,0.460034596,0.261392951,0.349545808,0.241095414,0.39392522,0.468647349,0.371845316,0.240016796,0.292881716
"Central tendency: Relative, 0.05: Adversity: 0.05,",2392,0.471603501,0.271773326,0.451611298,0.236200213,0.483134849,0.249176962,0.382364619,0.217643575,0.294091119
"Central tendency: Relative, 0.05: Adversity: 0.05,",2393,0.475101602,0.230903677,0.372733551,0.255270794,0.349007449,0.45563234,0.318012007,0.272825032,0.262950458
"Central tendency: Relative, 0.05: Adversity: 0.05,",2394,0.314107977,0.242404665,0.299628731,0.211893869,0.292564111,0.265476365,0.27954576,0.200535791,0.25657792
"Central tendency: Relative, 0.05: Adversity: 0.05,",2395,0.324794839,0.233964592,0.405612124,0.244684612,0.442960067,0.300241947,0.319719391,0.171893126,0.267856013
"Central tendency: Relative, 0.05: Adversity: 0.05,",2396,0.462355116,0.272402153,0.278571497,0.22505154,0.444384172,0.519525593,0.360526144,0.200948588,0.2694148
"Central tendency: Relative, 0.05: Adversity: 0.05,",2397,0.335758801,0.231947098,0.320306244,0.219989125,0.293851265,0.241565351,0.324869721,0.235812903,0.285303868
"Central tendency: Relative, 0.05: Adversity: 0.05,",2398,0.435748862,0.245038925,0.260332455,0.255497636,0.391379986,0.342564368,0.420621004,0.224835213,0.269377813
"Central tendency: Relative, 0.05: Adversity: 0.05,",2399,0.261626616,0.23999621,0.375933108,0.239465033,0.420127968,0.444546558,0.341097627,0.226886729,0.260675969
"Central tendency: Relative, 0.05: Adversity: 0.05,",2400,0.462435173,0.234148214,0.281163589,0.247270672,0.416885422,0.322469681,0.336395793,0.227136535,0.255774445
"Central tendency: Relative, 0.05: Adversity: 0.05,",2401,0.460082872,0.265190535,0.291326996,0.222752386,0.462813498,0.338840783,0.310953463,0.230534498,0.260426899
"Central tendency: Relative, 0.05: Adversity: 0.05,",2402,0.360106271,0.271474935,0.382011258,0.218788911,0.254745902,0.275029989,0.4718882,0.209873407,0.271250693
"Central tendency: Relative, 0.05: Adversity: 0.05,",2403,0.393404698,0.243121228,0.312630614,0.227590309,0.430153322,0.303365887,0.334863975,0.231688881,0.25511394
"Central tendency: Relative, 0.05: Adversity: 0.05,",2404,0.460759382,0.247081303,0.417525634,0.229024996,0.252865119,0.340701376,0.343868877,0.244940902,0.249836396
"Central tendency: Relative, 0.05: Adversity: 0.05,",2405,0.44060369,0.258163666,0.344290517,0.260561404,0.432113803,0.242597645,0.3914025,0.192295184,0.28088417
"Central tendency: Relative, 0.05: Adversity: 0.05,",2406,0.412313534,0.241499971,0.391653775,0.218695519,0.301623927,0.344598327,0.320257962,0.203033715,0.27718622
"Central tendency: Relative, 0.05: Adversity: 0.05,",2407,0.404958924,0.236673874,0.304336405,0.263393384,0.492425261,0.302891349,0.30229806,0.196473306,0.303574484
"Central tendency: Relative, 0.05: Adversity: 0.05,",2408,0.431966649,0.265167456,0.299008173,0.248183378,0.281403772,0.375568638,0.384055077,0.242414993,0.26854313
"Central tendency: Relative, 0.05: Adversity: 0.05,",2409,0.330917611,0.231268609,0.307083938,0.265994009,0.358276598,0.3288505,0.304808197,0.231860698,0.266118694
"Central tendency: Relative, 0.05: Adversity: 0.05,",2410,0.370381758,0.235685905,0.321273468,0.252442396,0.350680663,0.295282565,0.343681473,0.219739608,0.248952153
"Central tendency: Relative, 0.05: Adversity: 0.05,",2411,0.448904914,0.219154349,0.345830741,0.234807227,0.287206462,0.343248882,0.299531504,0.216525549,0.25733193
"Central tendency: Relative, 0.05: Adversity: 0.05,",2412,0.270180421,0.246277703,0.264980119,0.236375976,0.404613291,0.275306623,0.375924391,0.223920529,0.27358484
"Central tendency: Relative, 0.05: Adversity: 0.05,",2413,0.393790805,0.2365589,0.291879829,0.253759978,0.466649755,0.394595782,0.297148202,0.218486,0.296293468
"Central tendency: Relative, 0.05: Adversity: 0.05,",2414,0.378340453,0.259219065,0.402512314,0.239158666,0.41299086,0.264580846,0.27451586,0.183876797,0.306082491
"Central tendency: Relative, 0.05: Adversity: 0.05,",2415,0.470431155,0.2441028,0.306588284,0.224302281,0.310601072,0.442471437,0.284199482,0.20996296,0.267306364
"Central tendency: Relative, 0.05: Adversity: 0.05,",2416,0.27932901,0.289615594,0.278168556,0.229778544,0.483717728,0.32414788,0.268574376,0.248628932,0.280771259
"Central tendency: Relative, 0.05: Adversity: 0.05,",2417,0.396319937,0.260141644,0.265486483,0.216501514,0.457909314,0.267934715,0.30161302,0.245031938,0.263386251
"Central tendency: Relative, 0.05: Adversity: 0.05,",2418,0.289066172,0.272484804,0.444752332,0.236211624,0.276516773,0.388811804,0.291373593,0.232752676,0.274784786
"Central tendency: Relative, 0.05: Adversity: 0.05,",2419,0.480185166,0.246452089,0.256863363,0.241165881,0.43167599,0.251381822,0.344081387,0.224054513,0.27812967
"Central tendency: Relative, 0.05: Adversity: 0.05,",2420,0.303222276,0.268921945,0.261964222,0.222398373,0.379372156,0.370726069,0.419803929,0.246341627,0.256468564
"Central tendency: Relative, 0.05: Adversity: 0.05,",2421,0.455280782,0.241732361,0.365606815,0.215074205,0.356511823,0.331826431,0.33820661,0.244281277,0.274859191
"Central tendency: Relative, 0.05: Adversity: 0.05,",2422,0.470442053,0.230290624,0.427567307,0.248760055,0.427337322,0.354972,0.446433766,0.194660866,0.26485204
"Central tendency: Relative, 0.05: Adversity: 0.05,",2423,0.421333563,0.233400392,0.334539058,0.247457498,0.469193908,0.403329588,0.484066191,0.221463562,0.259213263
"Central tendency: Relative, 0.05: Adversity: 0.05,",2424,0.471443643,0.257506042,0.39953061,0.21435897,0.406039884,0.388424694,0.30812669,0.220746048,0.317723006
"Central tendency: Relative, 0.05: Adversity: 0.05,",2425,0.328920099,0.248993756,0.347215873,0.21624335,0.310965855,0.375313788,0.456025429,0.23094532,0.269512521
"Central tendency: Relative, 0.05: Adversity: 0.05,",2426,0.439170665,0.274784021,0.380387312,0.244548216,0.34248817,0.365185809,0.267504223,0.23597683,0.273988122
"Central tendency: Relative, 0.05: Adversity: 0.05,",2427,0.304049899,0.27020666,0.348299119,0.223643172,0.394823507,0.261517114,0.295215378,0.211360577,0.272115785
"Central tendency: Relative, 0.05: Adversity: 0.05,",2428,0.288902025,0.239831139,0.328598195,0.234834479,0.33685556,0.311910425,0.362133757,0.252133595,0.274247302
"Central tendency: Relative, 0.05: Adversity: 0.05,",2429,0.465089884,0.243332257,0.273808403,0.216603151,0.463993199,0.388759603,0.362810749,0.23984209,0.285153377
"Central tendency: Relative, 0.05: Adversity: 0.05,",2430,0.240775056,0.257958442,0.34699773,0.235051685,0.42525215,0.310715892,0.299925604,0.217042615,0.246453348
"Central tendency: Relative, 0.05: Adversity: 0.05,",2431,0.469002265,0.289232822,0.287813391,0.24285788,0.403391233,0.312195475,0.444835582,0.249815337,0.277810987
"Central tendency: Relative, 0.05: Adversity: 0.05,",2432,0.361044213,0.260862082,0.338015044,0.188543521,0.443906949,0.238426802,0.284327632,0.228081902,0.27257167
"Central tendency: Relative, 0.05: Adversity: 0.05,",2433,0.408560693,0.264880363,0.257638986,0.222162218,0.37903629,0.419600218,0.302288091,0.201112184,0.288197593
"Central tendency: Relative, 0.05: Adversity: 0.05,",2434,0.262092019,0.226333701,0.35628397,0.234196256,0.453040718,0.259539643,0.409204452,0.205385671,0.26063194
"Central tendency: Relative, 0.05: Adversity: 0.05,",2435,0.384208629,0.26729957,0.303197226,0.198425415,0.452610381,0.400762327,0.402195872,0.189224584,0.25131969
"Central tendency: Relative, 0.05: Adversity: 0.05,",2436,0.271913616,0.235870677,0.342071253,0.253468301,0.386357761,0.423156849,0.290694098,0.190279703,0.289261907
"Central tendency: Relative, 0.05: Adversity: 0.05,",2437,0.456467249,0.235543036,0.298582077,0.246600786,0.313713233,0.346642939,0.416767137,0.244961936,0.272619667
"Central tendency: Relative, 0.05: Adversity: 0.05,",2438,0.250295133,0.253264515,0.408080811,0.249478922,0.444291165,0.427449448,0.325220225,0.213656683,0.261313514
"Central tendency: Relative, 0.05: Adversity: 0.05,",2439,0.286534624,0.264066645,0.287562266,0.244650918,0.451794613,0.299489259,0.31712219,0.235586957,0.257442987
"Central tendency: Relative, 0.05: Adversity: 0.05,",2440,0.482854105,0.245429832,0.274246874,0.239131832,0.315250525,0.389349341,0.380479997,0.22642261,0.287670787
"Central tendency: Relative, 0.05: Adversity: 0.05,",2441,0.303289768,0.255005377,0.314024045,0.2428035,0.42492927,0.207757766,0.360811624,0.206709564,0.297672421
"Central tendency: Relative, 0.05: Adversity: 0.05,",2442,0.448976031,0.248748333,0.417423521,0.258867616,0.486751114,0.313498362,0.35835714,0.194356534,0.254099264
"Central tendency: Relative, 0.05: Adversity: 0.05,",2443,0.399314467,0.242471514,0.313970398,0.21682587,0.448711087,0.250525448,0.451241109,0.226485974,0.259338424
"Central tendency: Relative, 0.05: Adversity: 0.05,",2444,0.414969563,0.242041452,0.265597915,0.224545175,0.415841135,0.420731198,0.296203457,0.220601379,0.263353006
"Central tendency: Relative, 0.05: Adversity: 0.05,",2445,0.389547447,0.26557607,0.363451099,0.209941668,0.329223016,0.305920805,0.351502575,0.209259978,0.302515068
"Central tendency: Relative, 0.05: Adversity: 0.05,",2446,0.251517755,0.246562447,0.28557526,0.224919652,0.449758293,0.304932821,0.312705473,0.217900858,0.282648921
"Central tendency: Relative, 0.05: Adversity: 0.05,",2447,0.372869844,0.226482112,0.298316147,0.234971134,0.439684364,0.250918214,0.322346892,0.227150457,0.259823591
"Central tendency: Relative, 0.05: Adversity: 0.05,",2448,0.288327935,0.247462143,0.247425948,0.219178741,0.272528015,0.205900341,0.413908538,0.195766472,0.261639247
"Central tendency: Relative, 0.05: Adversity: 0.05,",2449,0.284456186,0.251024668,0.351593173,0.2446307,0.406748752,0.262781945,0.339697848,0.226780831,0.269104612
"Central tendency: Relative, 0.05: Adversity: 0.05,",2450,0.398710566,0.238005675,0.35439849,0.220130705,0.356810882,0.211624774,0.426940756,0.211938012,0.271533622
"Central tendency: Relative, 0.05: Adversity: 0.05,",2451,0.408572982,0.248669342,0.274295229,0.235621405,0.203980783,0.310337959,0.349218647,0.181358661,0.25518781
"Central tendency: Relative, 0.05: Adversity: 0.05,",2452,0.277166367,0.244112094,0.290954146,0.242449504,0.476336659,0.32801609,0.35526716,0.171264444,0.269874775
"Central tendency: Relative, 0.05: Adversity: 0.05,",2453,0.296157622,0.266952169,0.255508719,0.231534355,0.425763473,0.229371133,0.365486332,0.236324492,0.252871052
"Central tendency: Relative, 0.05: Adversity: 0.05,",2454,0.426706516,0.254709779,0.258080761,0.256818905,0.366769075,0.440502564,0.316929692,0.233239139,0.279599174
"Central tendency: Relative, 0.05: Adversity: 0.05,",2455,0.47338671,0.247185695,0.30351683,0.247323062,0.310058732,0.407548089,0.280099863,0.201374276,0.261458648
"Central tendency: Relative, 0.05: Adversity: 0.05,",2456,0.39314377,0.265439711,0.430743179,0.214464474,0.463583335,0.28562092,0.326079943,0.236860535,0.259748763
"Central tendency: Relative, 0.05: Adversity: 0.05,",2457,0.415109406,0.226749238,0.260551555,0.219329033,0.398176703,0.261225855,0.335104916,0.223540929,0.249026506
"Central tendency: Relative, 0.05: Adversity: 0.05,",2458,0.389429486,0.241880598,0.294837508,0.224579498,0.401683995,0.33434253,0.321611556,0.205155143,0.254869769
"Central tendency: Relative, 0.05: Adversity: 0.05,",2459,0.309851357,0.242326441,0.296355063,0.208045298,0.272532412,0.283948937,0.332802992,0.231471201,0.297303731
"Central tendency: Relative, 0.05: Adversity: 0.05,",2460,0.444927903,0.241041254,0.299196727,0.269316758,0.391423116,0.310871575,0.332978821,0.247155192,0.25773571
"Central tendency: Relative, 0.05: Adversity: 0.05,",2461,0.487143652,0.245304791,0.440507413,0.250630721,0.287680189,0.32146212,0.27594808,0.254721199,0.266345092
