bmr,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",2829,0.54699922,0.236917128,0.276513549,0.204561206,0.292040691,0.185245487,0.48438028,0.197768992,0.249015019
"Central tendency: Relative, 0.05: Adversity: 0.05,",2830,0.212591524,0.198648867,0.221820344,0.207753577,0.135155923,0.224699218,0.286552644,0.171728097,0.2720856
"Central tendency: Relative, 0.05: Adversity: 0.05,",2831,0.626736721,0.22901365,0.231591708,0.128750565,0.199122933,0.192084677,0.255506369,0.242227908,0.24843577
"Central tendency: Relative, 0.05: Adversity: 0.05,",2832,0.212867897,0.216291727,0.216262675,0.205187483,0.292144122,0.285507443,0.336905078,0.231589659,0.246443868
"Central tendency: Relative, 0.05: Adversity: 0.05,",2833,0.439369148,0.245111387,0.30372194,0.213812932,0.217589243,0.272586784,0.274217971,0.156679065,0.253749651
"Central tendency: Relative, 0.05: Adversity: 0.05,",2834,0.236222611,0.208615766,0.274782133,0.224196807,0.225312604,0.282177985,0.262439018,0.208509464,0.249572876
"Central tendency: Relative, 0.05: Adversity: 0.05,",2835,0.192194439,0.209512884,0.249502055,0.180283697,0.295076468,0.161869625,0.27429621,0.202382036,0.286167262
"Central tendency: Relative, 0.05: Adversity: 0.05,",2836,0.167433027,0.215934734,0.333301954,0.187488197,0.506666536,0.282120729,0.259526488,0.213809309,0.271359941
"Central tendency: Relative, 0.05: Adversity: 0.05,",2837,0.247740706,0.243473053,0.26830411,0.122482432,0.286517169,0.224928516,0.28872872,0.201720022,0.244370219
"Central tendency: Relative, 0.05: Adversity: 0.05,",2838,0.193757174,0.214536906,0.335515608,0.196766236,0.165345828,0.224835146,0.316020764,0.171110075,0.272195684
"Central tendency: Relative, 0.05: Adversity: 0.05,",2839,0.213803689,0.223198029,0.251067902,0.157735584,0.192625141,0.418388585,0.261608399,0.169702185,0.269522383
"Central tendency: Relative, 0.05: Adversity: 0.05,",2840,0.185089743,0.205321819,0.224752074,0.160834674,0.203951392,0.263525821,0.338056447,0.201086254,0.233123963
"Central tendency: Relative, 0.05: Adversity: 0.05,",2841,0.151466405,0.217695863,0.342112684,0.120082223,0.217616472,0.264066697,0.273750773,0.147758779,0.268838297
"Central tendency: Relative, 0.05: Adversity: 0.05,",2842,0.241490088,0.239967468,0.243390468,0.208289464,0.334079881,0.117529331,0.378165684,0.211050528,0.289195354
"Central tendency: Relative, 0.05: Adversity: 0.05,",2843,0.143328082,0.20780449,0.350322345,0.171406106,0.277615157,0.219525297,0.274471969,0.12852076,0.26620702
"Central tendency: Relative, 0.05: Adversity: 0.05,",2844,0.588649318,0.227837274,0.400668446,0.179113593,0.225103718,0.209285009,0.309984192,0.172461069,0.266061246
"Central tendency: Relative, 0.05: Adversity: 0.05,",2845,0.202196227,0.231301516,0.276522355,0.138917341,0.364728985,0.421567621,0.330774684,0.218914172,0.273941007
"Central tendency: Relative, 0.05: Adversity: 0.05,",2846,0.183903257,0.254221052,0.239908588,0.195211952,0.228360512,0.325489432,0.333630172,0.21985106,0.26013881
"Central tendency: Relative, 0.05: Adversity: 0.05,",2847,0.221669699,0.221000795,0.260992924,0.167903643,0.181160418,0.23349106,0.331798644,0.199150132,0.26973493
"Central tendency: Relative, 0.05: Adversity: 0.05,",2848,0.218671987,0.206037474,0.220128883,0.143769859,0.245362983,0.256076859,0.320503889,0.259649156,0.273352585
"Central tendency: Relative, 0.05: Adversity: 0.05,",2849,0.33565811,0.226767309,0.238640673,0.169394247,0.205153308,0.204591502,0.348853871,0.174635471,0.254105015
"Central tendency: Relative, 0.05: Adversity: 0.05,",2850,0.275812336,0.228105651,0.263157447,0.231118211,0.235622961,0.215948964,0.329282837,0.182096362,0.276682306
"Central tendency: Relative, 0.05: Adversity: 0.05,",2851,0.360898072,0.232767913,0.249614041,0.203681534,0.186362561,0.290821647,0.282486289,0.207293918,0.276888523
"Central tendency: Relative, 0.05: Adversity: 0.05,",2852,0.15004131,0.212603794,0.205989724,0.177655045,0.359188249,0.254465815,0.273043192,0.217285255,0.243342798
"Central tendency: Relative, 0.05: Adversity: 0.05,",2853,0.212985706,0.225034041,0.282484828,0.221473604,0.16539868,0.217581349,0.274988851,0.211445694,0.255135352
"Central tendency: Relative, 0.05: Adversity: 0.05,",2854,0.181857771,0.213978449,0.237786186,0.147367991,0.268364323,0.32621904,0.278360344,0.234973515,0.27600146
"Central tendency: Relative, 0.05: Adversity: 0.05,",2855,0.185271166,0.255561662,0.32502592,0.129173255,0.204718848,0.261665647,0.315508597,0.223033569,0.276382466
"Central tendency: Relative, 0.05: Adversity: 0.05,",2856,0.26709883,0.221307573,0.290636757,0.203524739,0.201164878,0.23901792,0.38113747,0.232518193,0.263192725
"Central tendency: Relative, 0.05: Adversity: 0.05,",2857,0.604900151,0.27233063,0.252729591,0.169022861,0.226859403,0.136142245,0.27520072,0.235311478,0.260715788
"Central tendency: Relative, 0.05: Adversity: 0.05,",2858,0.198514568,0.222139091,0.233647087,0.114030273,0.135992335,0.218425904,0.331436798,0.23921829,0.251927739
"Central tendency: Relative, 0.05: Adversity: 0.05,",2859,0.233503904,0.211920495,0.257765047,0.150355652,0.207289029,0.217055196,0.287130246,0.185099289,0.24367362
"Central tendency: Relative, 0.05: Adversity: 0.05,",2860,0.195584376,0.2465032,0.289856693,0.150209654,0.21894666,0.229996115,0.296487307,0.151885554,0.290761244
"Central tendency: Relative, 0.05: Adversity: 0.05,",2861,0.163058261,0.203047022,0.25018219,0.204156068,0.437686807,0.316046792,0.250513256,0.210646808,0.249868359
"Central tendency: Relative, 0.05: Adversity: 0.05,",2862,0.219206735,0.237290341,0.264435267,0.17230753,0.62185367,0.251125583,0.301286601,0.241917134,0.251382458
"Central tendency: Relative, 0.05: Adversity: 0.05,",2863,0.628294008,0.232948427,0.235614377,0.18318683,0.161912849,0.233295347,0.270131528,0.22799077,0.234540576
"Central tendency: Relative, 0.05: Adversity: 0.05,",2864,0.230267427,0.221041346,0.331496789,0.19947043,0.167169808,0.121499562,0.320318595,0.23673849,0.249602275
"Central tendency: Relative, 0.05: Adversity: 0.05,",2865,0.559710634,0.229796069,0.393866322,0.178317976,0.179462205,0.215411521,0.245134244,0.22596697,0.261538329
"Central tendency: Relative, 0.05: Adversity: 0.05,",2866,0.181671254,0.218302185,0.267400756,0.13876988,0.407101472,0.258677116,0.269073009,0.226889146,0.252012016
"Central tendency: Relative, 0.05: Adversity: 0.05,",2867,0.254973387,0.211875551,0.374394228,0.195120279,0.204314011,0.26690803,0.301487703,0.269668246,0.254254297
"Central tendency: Relative, 0.05: Adversity: 0.05,",2868,0.218501185,0.208263422,0.289244505,0.169111971,0.587978645,0.488965535,0.316720027,0.222784759,0.287519579
"Central tendency: Relative, 0.05: Adversity: 0.05,",2869,0.270734317,0.217240521,0.250291347,0.147977762,0.470082107,0.296655882,0.275826717,0.228146574,0.264590479
"Central tendency: Relative, 0.05: Adversity: 0.05,",2870,0.266250926,0.221546516,0.260340397,0.16427198,0.23106303,0.267149723,0.270934016,0.166573038,0.245206052
"Central tendency: Relative, 0.05: Adversity: 0.05,",2871,0.20861948,0.212128918,0.296542441,0.178336732,0.319979514,0.24790308,0.382216149,0.248454551,0.28462213
"Central tendency: Relative, 0.05: Adversity: 0.05,",2872,0.542108481,0.23807396,0.321419294,0.213894147,0.362552759,0.254436967,0.426124985,0.214315666,0.284358977
"Central tendency: Relative, 0.05: Adversity: 0.05,",2873,0.200118085,0.207855689,0.24598654,0.172580118,0.569062538,0.256169527,0.294649673,0.16691742,0.240960154
"Central tendency: Relative, 0.05: Adversity: 0.05,",2874,0.566510231,0.213511096,0.33701984,0.194881012,0.349737026,0.226867999,0.368629591,0.187354054,0.265620711
"Central tendency: Relative, 0.05: Adversity: 0.05,",2875,0.356039568,0.217761852,0.255570944,0.193591557,0.343476112,0.319025679,0.284295977,0.227876909,0.262573872
"Central tendency: Relative, 0.05: Adversity: 0.05,",2876,0.186821392,0.255645389,0.237622681,0.215119421,0.220792008,0.269109261,0.345282881,0.2181421,0.261277785
"Central tendency: Relative, 0.05: Adversity: 0.05,",2877,0.194360888,0.247962534,0.282985172,0.122969309,0.185829112,0.297729146,0.248585033,0.2156925,0.230448865
"Central tendency: Relative, 0.05: Adversity: 0.05,",2878,0.145259186,0.200223778,0.232170975,0.168774547,0.609729386,0.321398076,0.262604513,0.24365129,0.293539963
"Central tendency: Relative, 0.05: Adversity: 0.05,",2879,0.576873723,0.231374152,0.239296958,0.163599425,0.193308514,0.221295385,0.315967778,0.211366215,0.255550619
"Central tendency: Relative, 0.05: Adversity: 0.05,",2880,0.278958855,0.215613683,0.299926023,0.221492291,0.215106652,0.151206425,0.248522495,0.242544567,0.225513103
"Central tendency: Relative, 0.05: Adversity: 0.05,",2881,0.152693173,0.235249529,0.238327826,0.143195005,0.169844296,0.228226431,0.311716614,0.203065466,0.227575357
"Central tendency: Relative, 0.05: Adversity: 0.05,",2882,0.177111465,0.219622387,0.232585116,0.169733247,0.395208605,0.295517737,0.34462931,0.232822874,0.252360832
"Central tendency: Relative, 0.05: Adversity: 0.05,",2883,0.177003074,0.214440917,0.296106473,0.166417515,0.252271687,0.287852575,0.341738063,0.205279349,0.240803477
"Central tendency: Relative, 0.05: Adversity: 0.05,",2884,0.292658392,0.207268584,0.230652885,0.167544612,0.242636309,0.322057874,0.282473398,0.230052373,0.248874886
"Central tendency: Relative, 0.05: Adversity: 0.05,",2885,0.165607536,0.220372547,0.268578028,0.22282282,0.189692343,0.199466565,0.273384515,0.226422989,0.252972999
"Central tendency: Relative, 0.05: Adversity: 0.05,",2886,0.202542389,0.196046306,0.236717607,0.227266488,0.149414704,0.273047483,0.269845668,0.16185767,0.241602247
"Central tendency: Relative, 0.05: Adversity: 0.05,",2887,0.407101472,0.225773008,0.22396683,0.221672108,0.182773957,0.170318632,0.305994447,0.239378355,0.255855169
"Central tendency: Relative, 0.05: Adversity: 0.05,",2888,0.464146686,0.220380719,0.222011885,0.192030267,0.180786197,0.203953062,0.293576521,0.240274332,0.269770229
"Central tendency: Relative, 0.05: Adversity: 0.05,",2889,0.100940108,0.220679138,0.256556833,0.13905982,0.594249212,0.224328317,0.291643507,0.20564245,0.261204293
"Central tendency: Relative, 0.05: Adversity: 0.05,",2890,0.563535012,0.229391452,0.226483416,0.215021237,0.272074647,0.298779679,0.285571754,0.259215098,0.267938529
"Central tendency: Relative, 0.05: Adversity: 0.05,",2891,0.371896172,0.261847365,0.269821851,0.158486242,0.215043806,0.180926263,0.285526243,0.207730273,0.252920732
"Central tendency: Relative, 0.05: Adversity: 0.05,",2892,0.265416962,0.217168607,0.254680544,0.120844,0.617632238,0.525999944,0.255525472,0.206764768,0.272790042
"Central tendency: Relative, 0.05: Adversity: 0.05,",2893,0.352309583,0.239229408,0.258487338,0.138402497,0.275224356,0.245175167,0.294097599,0.205188453,0.271923646
"Central tendency: Relative, 0.05: Adversity: 0.05,",2894,0.217521094,0.217284971,0.242085236,0.2122077,0.403370703,0.202667647,0.291397364,0.197225533,0.258612737
"Central tendency: Relative, 0.05: Adversity: 0.05,",2895,0.192161119,0.236689263,0.24194777,0.167477763,0.544688808,0.282575308,0.274386411,0.200797802,0.266290217
"Central tendency: Relative, 0.05: Adversity: 0.05,",2896,0.313592836,0.228291239,0.238303962,0.140955028,0.211530363,0.259559758,0.33367693,0.236076203,0.250884346
"Central tendency: Relative, 0.05: Adversity: 0.05,",2897,0.330786658,0.200652917,0.284709628,0.189785634,0.468489262,0.241254936,0.309247068,0.163242066,0.254604317
"Central tendency: Relative, 0.05: Adversity: 0.05,",2898,0.207370002,0.217994856,0.233122565,0.175290542,0.511396125,0.262056102,0.287962284,0.229207377,0.240559884
"Central tendency: Relative, 0.05: Adversity: 0.05,",2899,0.17504773,0.229285087,0.395835753,0.20712021,0.387303691,0.247355961,0.322124959,0.22042419,0.290070897
"Central tendency: Relative, 0.05: Adversity: 0.05,",2900,0.168051238,0.238297529,0.255823484,0.134621818,0.265145843,0.346532767,0.272611675,0.286797489,0.263393212
"Central tendency: Relative, 0.05: Adversity: 0.05,",2901,0.184949239,0.210744567,0.226250512,0.173724922,0.168824615,0.268380478,0.282966034,0.216538713,0.250847149
"Central tendency: Relative, 0.05: Adversity: 0.05,",2902,0.50864963,0.242684896,0.290331103,0.145568323,0.367675865,0.253378115,0.337158497,0.144452884,0.239750395
"Central tendency: Relative, 0.05: Adversity: 0.05,",2903,0.307387713,0.235264223,0.27974369,0.167194018,0.443832119,0.226259633,0.268294339,0.23495782,0.252234917
"Central tendency: Relative, 0.05: Adversity: 0.05,",2904,0.169211389,0.235771602,0.261316174,0.140228607,0.134570499,0.245193451,0.274559724,0.211828428,0.264172741
"Central tendency: Relative, 0.05: Adversity: 0.05,",2905,0.485384261,0.213116436,0.2665194,0.153203254,0.231463305,0.364208563,0.287885967,0.227486002,0.28332135
"Central tendency: Relative, 0.05: Adversity: 0.05,",2906,0.174520686,0.216336742,0.268047472,0.142399191,0.361333782,0.185041413,0.287346166,0.227068476,0.253981262
"Central tendency: Relative, 0.05: Adversity: 0.05,",2907,0.234628356,0.215176765,0.2589717,0.211480755,0.415533826,0.262485333,0.289105262,0.190764691,0.265256969
"Central tendency: Relative, 0.05: Adversity: 0.05,",2908,0.237549608,0.214072858,0.248273186,0.142013858,0.214281577,0.273791419,0.252412538,0.26420762,0.254343564
"Central tendency: Relative, 0.05: Adversity: 0.05,",2909,0.235995039,0.217053321,0.244469412,0.139967266,0.537644701,0.296538277,0.291651012,0.224730391,0.255364646
"Central tendency: Relative, 0.05: Adversity: 0.05,",2910,0.307404204,0.20538185,0.220689649,0.210847986,0.139786222,0.413511678,0.289668999,0.226378047,0.262679162
"Central tendency: Relative, 0.05: Adversity: 0.05,",2911,0.318379986,0.236538813,0.281908877,0.15450218,0.63281834,0.21839817,0.264625675,0.20723932,0.244105991
"Central tendency: Relative, 0.05: Adversity: 0.05,",2912,0.183038159,0.20851851,0.341033176,0.158401618,0.502932987,0.279737606,0.261826677,0.198983087,0.262693598
"Central tendency: Relative, 0.05: Adversity: 0.05,",2913,0.379904762,0.228982005,0.226231229,0.140937134,0.543745925,0.27433099,0.290448162,0.218068867,0.286888789
"Central tendency: Relative, 0.05: Adversity: 0.05,",2914,0.232047344,0.270773827,0.345532017,0.195820717,0.616225252,0.294360213,0.271094723,0.178972822,0.236078463
"Central tendency: Relative, 0.05: Adversity: 0.05,",2915,0.211426412,0.216859825,0.327719218,0.148784206,0.290160634,0.251411552,0.323952343,0.184991109,0.255127939
"Central tendency: Relative, 0.05: Adversity: 0.05,",2916,0.248003812,0.239032307,0.274771883,0.211068879,0.213993951,0.205627965,0.319369572,0.185603693,0.241203485
"Central tendency: Relative, 0.05: Adversity: 0.05,",2917,0.236773992,0.235530988,0.444601753,0.211512789,0.489987576,0.338657892,0.304235593,0.220419459,0.267284715
"Central tendency: Relative, 0.05: Adversity: 0.05,",2918,0.218612875,0.213477308,0.321667382,0.231721237,0.394862043,0.304793637,0.30975673,0.181926326,0.259160281
"Central tendency: Relative, 0.05: Adversity: 0.05,",2919,0.194322385,0.252287055,0.295969535,0.106187669,0.514210994,0.282942553,0.285824519,0.191623806,0.274958594
"Central tendency: Relative, 0.05: Adversity: 0.05,",2920,0.613868789,0.231602323,0.267108512,0.179591341,0.14816484,0.273739159,0.2996644,0.191770097,0.235582712
"Central tendency: Relative, 0.05: Adversity: 0.05,",2921,0.217757849,0.207029623,0.304700524,0.155073782,0.549292492,0.201723129,0.271898846,0.184320668,0.247653604
"Central tendency: Relative, 0.05: Adversity: 0.05,",2922,0.394631924,0.235491138,0.212004357,0.21675998,0.522253828,0.262260669,0.247812535,0.230804083,0.24684
"Central tendency: Relative, 0.05: Adversity: 0.05,",2923,0.32562903,0.20693247,0.335840234,0.150534777,0.201787156,0.193005792,0.309043688,0.233328657,0.246056663
"Central tendency: Relative, 0.05: Adversity: 0.05,",2924,0.093954399,0.210757765,0.23855247,0.170113004,0.610924271,0.198554846,0.325722644,0.198081961,0.250600667
"Central tendency: Relative, 0.05: Adversity: 0.05,",2925,0.269407562,0.193253466,0.36266838,0.164439676,0.246374906,0.282106411,0.265929903,0.18691907,0.27253887
"Central tendency: Relative, 0.05: Adversity: 0.05,",2926,0.203901304,0.233992878,0.228773973,0.187891801,0.238793197,0.280495568,0.304139637,0.161709231,0.280701927
"Central tendency: Relative, 0.05: Adversity: 0.05,",2927,0.583410565,0.203548315,0.396274468,0.19392535,0.197202942,0.214937328,0.326260808,0.203230868,0.284220176
"Central tendency: Relative, 0.05: Adversity: 0.05,",2928,0.253068763,0.196660423,0.276792274,0.148450313,0.116749475,0.285660404,0.286917264,0.207093686,0.251504259
"Central tendency: Relative, 0.05: Adversity: 0.05,",2929,0.313391846,0.197127665,0.217978778,0.13619728,0.632496696,0.238477544,0.324997428,0.192055217,0.26487876
"Central tendency: Relative, 0.05: Adversity: 0.05,",2930,0.155363093,0.215902984,0.214783145,0.140298619,0.19591999,0.269952396,0.351545069,0.245778326,0.280502251
"Central tendency: Relative, 0.05: Adversity: 0.05,",2931,0.643782498,0.213768988,0.271614991,0.163436957,0.238641285,0.246576541,0.289721436,0.215831323,0.251250691
"Central tendency: Relative, 0.05: Adversity: 0.05,",2932,0.386939031,0.205148655,0.235911025,0.193001492,0.167170676,0.298120548,0.298887379,0.204645117,0.280127291
"Central tendency: Relative, 0.05: Adversity: 0.05,",2933,0.137048258,0.209970722,0.252745293,0.187782472,0.210621338,0.262578161,0.356073812,0.22331337,0.26705506
"Central tendency: Relative, 0.05: Adversity: 0.05,",2934,0.241939751,0.205072429,0.212674051,0.134999931,0.231134386,0.334864666,0.287147914,0.229823156,0.248784226
"Central tendency: Relative, 0.05: Adversity: 0.05,",2935,0.213849843,0.259060237,0.298272503,0.242841371,0.235212675,0.228273614,0.267408796,0.219316007,0.275203236
"Central tendency: Relative, 0.05: Adversity: 0.05,",2936,0.380225781,0.22801478,0.305617587,0.191259605,0.201979851,0.222512425,0.306408845,0.244550338,0.241370666
"Central tendency: Relative, 0.05: Adversity: 0.05,",2937,0.234266422,0.19438918,0.255281177,0.225679382,0.12902965,0.213399384,0.312273345,0.230829588,0.277892109
"Central tendency: Relative, 0.05: Adversity: 0.05,",2938,0.25986276,0.21507242,0.323610367,0.154151684,0.18113855,0.230687973,0.303514597,0.145390128,0.283337698
"Central tendency: Relative, 0.05: Adversity: 0.05,",2939,0.18576108,0.230152407,0.25863538,0.200761822,0.18299981,0.19070068,0.286701835,0.242049936,0.259106906
"Central tendency: Relative, 0.05: Adversity: 0.05,",2940,0.188198038,0.206279257,0.321201089,0.214361181,0.272569159,0.311638957,0.272468934,0.251929507,0.26083239
"Central tendency: Relative, 0.05: Adversity: 0.05,",2941,0.221495726,0.229152473,0.32136669,0.141788605,0.32046098,0.317400704,0.270898122,0.194405534,0.235360812
"Central tendency: Relative, 0.05: Adversity: 0.05,",2942,0.435835782,0.219700484,0.234185785,0.139136341,0.483161977,0.186764275,0.301882828,0.177339104,0.249550343
"Central tendency: Relative, 0.05: Adversity: 0.05,",2943,0.364514061,0.217620351,0.30015887,0.184421369,0.610964649,0.462535834,0.350453572,0.15544309,0.242647244
"Central tendency: Relative, 0.05: Adversity: 0.05,",2944,0.513233897,0.215290175,0.281503308,0.185380257,0.500249931,0.20871976,0.412810469,0.206096116,0.252325639
"Central tendency: Relative, 0.05: Adversity: 0.05,",2945,0.204353935,0.220129539,0.293285272,0.206428236,0.17504773,0.259259614,0.456159156,0.215291527,0.279787953
"Central tendency: Relative, 0.05: Adversity: 0.05,",2946,0.236583977,0.249098263,0.25632813,0.168951976,0.210550657,0.226526267,0.26105471,0.278392393,0.256773681
"Central tendency: Relative, 0.05: Adversity: 0.05,",2947,0.15864742,0.241650358,0.354497528,0.163973733,0.267344852,0.256833836,0.260642669,0.184264532,0.247983065
"Central tendency: Relative, 0.05: Adversity: 0.05,",2948,0.165239827,0.20779694,0.220319307,0.181745776,0.360144461,0.19054542,0.299043899,0.227251823,0.259306722
"Central tendency: Relative, 0.05: Adversity: 0.05,",2949,0.234524143,0.206192266,0.229792281,0.120980129,0.563178771,0.254819207,0.297990363,0.186056683,0.234871494
"Central tendency: Relative, 0.05: Adversity: 0.05,",2950,0.136296005,0.230040827,0.309041169,0.119217153,0.132236429,0.248508573,0.279596665,0.246820513,0.245739679
"Central tendency: Relative, 0.05: Adversity: 0.05,",2951,0.116966292,0.234341729,0.273751294,0.1586248,0.422268687,0.217013854,0.271498172,0.282500537,0.234747554
"Central tendency: Relative, 0.05: Adversity: 0.05,",2952,0.229245818,0.220928977,0.225775368,0.208802371,0.191520228,0.333573587,0.289104851,0.199273065,0.255625216
"Central tendency: Relative, 0.05: Adversity: 0.05,",2953,0.154702398,0.224622547,0.238425858,0.194873694,0.214974124,0.313160107,0.323969437,0.179339011,0.245432623
"Central tendency: Relative, 0.05: Adversity: 0.05,",2954,0.187489828,0.232650613,0.317909583,0.190238662,0.203695746,0.216440341,0.267024571,0.249042529,0.287170895
"Central tendency: Relative, 0.05: Adversity: 0.05,",2955,0.211467315,0.209349169,0.221000037,0.158671474,0.214571532,0.223700086,0.379586753,0.218071514,0.240249688
"Central tendency: Relative, 0.05: Adversity: 0.05,",2956,0.310148896,0.235178436,0.352799104,0.200355919,0.617204511,0.26486076,0.305901407,0.223431068,0.251075247
"Central tendency: Relative, 0.05: Adversity: 0.05,",2957,0.425563752,0.230658199,0.282054789,0.208466636,0.269622153,0.604435774,0.310122734,0.232178758,0.246381074
"Central tendency: Relative, 0.05: Adversity: 0.05,",2958,0.225116532,0.233895116,0.223710276,0.188805888,0.198957092,0.239019334,0.387858603,0.236278317,0.243357491
"Central tendency: Relative, 0.05: Adversity: 0.05,",2959,0.211460487,0.209906099,0.228949083,0.183156762,0.299137385,0.260335455,0.273832297,0.221878177,0.268740079
"Central tendency: Relative, 0.05: Adversity: 0.05,",2960,0.226031967,0.252010811,0.241090208,0.177016568,0.232807708,0.197653449,0.276490515,0.193508735,0.253470659
"Central tendency: Relative, 0.05: Adversity: 0.05,",2961,0.23509625,0.214427375,0.282706983,0.148106969,0.52266681,0.226052419,0.298035639,0.233875638,0.248988192
"Central tendency: Relative, 0.05: Adversity: 0.05,",2962,0.164059073,0.238317809,0.22646899,0.191927134,0.622692429,0.294937985,0.284154485,0.214412629,0.239702731
"Central tendency: Relative, 0.05: Adversity: 0.05,",2963,0.421135448,0.22052425,0.203890618,0.209479121,0.267643986,0.248231752,0.272979895,0.257713512,0.249104816
"Central tendency: Relative, 0.05: Adversity: 0.05,",2964,0.167037279,0.208101685,0.260345379,0.138153938,0.184411301,0.289318144,0.245159133,0.200228989,0.284817712
"Central tendency: Relative, 0.05: Adversity: 0.05,",2965,0.456519572,0.228538071,0.243279467,0.16277591,0.277984456,0.266307194,0.278816296,0.179081062,0.251117027
"Central tendency: Relative, 0.05: Adversity: 0.05,",2966,0.601482766,0.222616542,0.24033114,0.152244264,0.161004738,0.216161961,0.338013381,0.19811151,0.259543231
"Central tendency: Relative, 0.05: Adversity: 0.05,",2967,0.214905938,0.213595689,0.245364382,0.185920226,0.242113955,0.447641956,0.263202543,0.265665623,0.249819477
"Central tendency: Relative, 0.05: Adversity: 0.05,",2968,0.226770454,0.233946384,0.28796997,0.177922443,0.147266827,0.258004935,0.302169424,0.218425624,0.26310534
"Central tendency: Relative, 0.05: Adversity: 0.05,",2969,0.553764533,0.226575742,0.234508482,0.165562846,0.235299582,0.246723529,0.32162167,0.11320337,0.280992183
"Central tendency: Relative, 0.05: Adversity: 0.05,",2970,0.184138472,0.211039498,0.270385567,0.199326485,0.343676192,0.303807377,0.278340805,0.209821147,0.25395434
"Central tendency: Relative, 0.05: Adversity: 0.05,",2971,0.339640521,0.210748417,0.263942559,0.145465031,0.268381215,0.312124748,0.276619731,0.215833569,0.286024829
"Central tendency: Relative, 0.05: Adversity: 0.05,",2972,0.249991426,0.204646546,0.263732341,0.183809145,0.155649756,0.234521676,0.256084596,0.186127478,0.250923136
"Central tendency: Relative, 0.05: Adversity: 0.05,",2973,0.141289399,0.231447068,0.242362565,0.139076324,0.332796865,0.210305589,0.272264652,0.138801922,0.276468404
"Central tendency: Relative, 0.05: Adversity: 0.05,",2974,0.191287477,0.207436735,0.300501052,0.206390133,0.236350772,0.310365094,0.279198778,0.219365027,0.272021145
"Central tendency: Relative, 0.05: Adversity: 0.05,",2975,0.158775242,0.230020109,0.424156983,0.128163902,0.103087835,0.22972997,0.301549108,0.225658235,0.239488325
"Central tendency: Relative, 0.05: Adversity: 0.05,",2976,0.188672063,0.224873175,0.234104037,0.149997925,0.634544937,0.243419683,0.283913412,0.183601571,0.228335192
"Central tendency: Relative, 0.05: Adversity: 0.05,",2977,0.204970207,0.230578259,0.344323053,0.108153563,0.245360479,0.24726284,0.283195396,0.206877769,0.246628701
"Central tendency: Relative, 0.05: Adversity: 0.05,",2978,0.361333782,0.217343677,0.317068089,0.155903973,0.265355831,0.212494356,0.290239288,0.232092489,0.265842143
"Central tendency: Relative, 0.05: Adversity: 0.05,",2979,0.406404489,0.237065488,0.255008915,0.164914205,0.186198915,0.211137561,0.451371266,0.173942909,0.254459006
"Central tendency: Relative, 0.05: Adversity: 0.05,",2980,0.179639762,0.204825679,0.234843271,0.189544826,0.512211746,0.22307078,0.25347655,0.217839501,0.264249253
"Central tendency: Relative, 0.05: Adversity: 0.05,",2981,0.439000089,0.224997312,0.306780818,0.185571536,0.184638362,0.165807419,0.273614154,0.206774833,0.249147196
"Central tendency: Relative, 0.05: Adversity: 0.05,",2982,0.385009751,0.213952471,0.270578937,0.117541538,0.387317455,0.292352554,0.509168077,0.140813565,0.259085534
"Central tendency: Relative, 0.05: Adversity: 0.05,",2983,0.315878372,0.249523582,0.250030277,0.112350601,0.138680197,0.254635836,0.299884293,0.241667677,0.258450933
"Central tendency: Relative, 0.05: Adversity: 0.05,",2984,0.220828922,0.22231526,0.267505672,0.162079794,0.282606203,0.249256501,0.284266091,0.224635058,0.240032792
"Central tendency: Relative, 0.05: Adversity: 0.05,",2985,0.225043841,0.222876516,0.279797751,0.238452911,0.558553958,0.263650898,0.32392329,0.21322516,0.265140034
"Central tendency: Relative, 0.05: Adversity: 0.05,",2986,0.182721373,0.232268847,0.230109774,0.147194786,0.206322484,0.15359894,0.238492229,0.238597532,0.254833296
"Central tendency: Relative, 0.05: Adversity: 0.05,",2987,0.138499431,0.247548832,0.251017605,0.155653335,0.308747394,0.14275175,0.321412609,0.186472126,0.281343717
"Central tendency: Relative, 0.05: Adversity: 0.05,",2988,0.194004662,0.270756268,0.228879569,0.141002853,0.268150369,0.170702546,0.314256687,0.252181755,0.260292587
"Central tendency: Relative, 0.05: Adversity: 0.05,",2989,0.217513964,0.214031363,0.294616791,0.150616631,0.174113089,0.241732656,0.275071581,0.201905854,0.283500222
"Central tendency: Relative, 0.05: Adversity: 0.05,",2990,0.235593262,0.228698192,0.349820984,0.123163322,0.400620563,0.207966448,0.249653841,0.225347491,0.293774996
"Central tendency: Relative, 0.05: Adversity: 0.05,",2991,0.544531267,0.211567883,0.260964693,0.185061381,0.270535957,0.205803529,0.316111486,0.231127228,0.258048336
"Central tendency: Relative, 0.05: Adversity: 0.05,",2992,0.372251128,0.22852657,0.228174131,0.146861111,0.596525698,0.27979837,0.259785695,0.169726721,0.259145113
"Central tendency: Relative, 0.05: Adversity: 0.05,",2993,0.169865974,0.208398839,0.194151014,0.223257075,0.633104781,0.213201976,0.362816962,0.236176851,0.262203925
"Central tendency: Relative, 0.05: Adversity: 0.05,",2994,0.145427774,0.209273173,0.22034004,0.172507386,0.20421264,0.290806978,0.278362938,0.243360384,0.250312034
