bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6691,0.164879512,0.2207682,0.278159623,0.228259583,0.52410822,0.240161303,0.313180513,0.246055943,0.242140981
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6692,0.11880417,0.257974011,0.218944466,0.114429056,0.125670895,0.50474166,0.303952665,0.242370498,0.249506433
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6693,0.158396917,0.225929807,0.251346841,0.166441845,0.227390609,0.316839461,0.257182425,0.119886448,0.265448991
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6694,0.146129941,0.205783002,0.468964807,0.162250066,0.391578363,0.246864444,0.329488759,0.24201555,0.258719536
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6695,0.212082001,0.227257312,0.237523653,0.224610705,0.245414107,0.262305548,0.259601285,0.208358892,0.231489937
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6696,0.171308499,0.188056574,0.252433588,0.156420642,0.596017663,0.168550246,0.303561247,0.197850391,0.253512294
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6697,0.215426385,0.195578233,0.224825829,0.145006911,0.6247361,0.267146425,0.344627246,0.237700605,0.240361085
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6698,0.184667347,0.215629187,0.289955383,0.183087693,0.337373147,0.284391111,0.299660254,0.263245524,0.273588507
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6699,0.119456368,0.205029175,0.379091789,0.235003682,0.637040835,0.250487748,0.259900726,0.175826969,0.263562941
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6700,0.137905327,0.267687141,0.291868826,0.095917082,0.608528839,0.526438914,0.259641858,0.229746094,0.250850079
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6701,0.211696526,0.236700935,0.249835017,0.121565649,0.587577937,0.241410425,0.289084004,0.22186758,0.261830571
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6702,0.156174107,0.216272448,0.220577898,0.122861928,0.499038195,0.22543124,0.3495534,0.205960406,0.245054595
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6703,0.164430758,0.240740611,0.336376353,0.177638872,0.30930746,0.31219035,0.303303708,0.195137679,0.256236313
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6704,0.215604287,0.217984897,0.225607543,0.137683578,0.299273389,0.248887622,0.42847653,0.191951941,0.249816857
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6705,0.163040254,0.21538969,0.243203743,0.130463261,0.579803662,0.310718959,0.350547575,0.217881712,0.242768156
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6706,0.142947693,0.222168364,0.292618008,0.182448648,0.198088648,0.244955397,0.351084828,0.229474048,0.267882073
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6707,0.110637131,0.197661091,0.372177866,0.128572352,0.209094226,0.26554254,0.288280403,0.254107056,0.252793692
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6708,0.199106457,0.247203504,0.246292626,0.210971618,0.190193798,0.470486128,0.32797615,0.193326241,0.279511864
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6709,0.16619764,0.205941773,0.209127591,0.143520138,0.194394663,0.200635775,0.318993302,0.212715933,0.263235634
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6710,0.171834671,0.224298613,0.21366696,0.212169172,0.622262678,0.156834484,0.313598756,0.273025628,0.263500771
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6711,0.181006713,0.233278265,0.243476723,0.184739603,0.165445491,0.224745915,0.258073109,0.238460205,0.252630018
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6712,0.135786941,0.191804986,0.257546225,0.155909082,0.356640591,0.286880024,0.25761885,0.182902337,0.30966497
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6713,0.176543894,0.196607508,0.34981188,0.211695649,0.151703335,0.274349706,0.342265164,0.23414932,0.248945505
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6714,0.157394849,0.244172652,0.325815527,0.152905519,0.2076335,0.152611052,0.272994036,0.19321536,0.244297226
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6715,0.152902226,0.222142293,0.260269217,0.151104249,0.621181575,0.203681361,0.326260002,0.222263304,0.300095994
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6716,0.193020152,0.267633766,0.303317295,0.203586046,0.140641416,0.421835151,0.278768325,0.240157672,0.274888019
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6717,0.167698294,0.216965386,0.353136142,0.108543037,0.356775158,0.361363058,0.311034851,0.250072205,0.252049983
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6718,0.155732055,0.230617785,0.251225225,0.147437752,0.220964002,0.243144807,0.302499684,0.259083098,0.241256045
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6719,0.205852156,0.215820409,0.298263214,0.123353312,0.559428229,0.230398539,0.316219695,0.204153531,0.238323078
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6720,0.163722618,0.224624496,0.289326398,0.196054401,0.434992396,0.501794086,0.394789413,0.243323427,0.242251093
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6721,0.164331657,0.218370737,0.35984312,0.170783394,0.61907491,0.190858815,0.344362031,0.222041425,0.257093316
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6722,0.181275161,0.235361394,0.214934616,0.178737849,0.182436249,0.130344482,0.364900469,0.213853576,0.254239273
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6723,0.155594217,0.204520925,0.247467357,0.166452629,0.396519925,0.256678401,0.285159022,0.224980245,0.254235383
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6724,0.139906135,0.199483311,0.279342316,0.165407034,0.279120218,0.544866979,0.362861101,0.161113129,0.281927458
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6725,0.191258762,0.233270077,0.253165614,0.126024681,0.203139028,0.225555996,0.276174419,0.192664704,0.253660992
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6726,0.168176524,0.222825695,0.299858828,0.19609518,0.233438753,0.448899405,0.279557053,0.233522711,0.237826538
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6727,0.103351632,0.231596656,0.244222979,0.143231416,0.630991351,0.470012754,0.329874228,0.22647947,0.263303996
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6728,0.203097717,0.224790212,0.242598685,0.128979492,0.291596328,0.424215508,0.264979677,0.22556352,0.255299161
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6729,0.16608606,0.211983204,0.371269196,0.188362096,0.151607196,0.511820514,0.254079167,0.22282357,0.228246306
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6730,0.21155721,0.221745769,0.242564847,0.159324133,0.140415971,0.238740039,0.304211396,0.212018455,0.253226088
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6731,0.215339261,0.204358192,0.219178835,0.135340922,0.353495143,0.205850439,0.310351449,0.162180098,0.256523591
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6732,0.210793446,0.259599717,0.244744203,0.176403234,0.603729597,0.211948435,0.294154444,0.234352915,0.274496999
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6733,0.200421979,0.233333988,0.297332245,0.169214091,0.183337841,0.251460144,0.365687857,0.237599284,0.245985476
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6734,0.151550602,0.231446684,0.197327342,0.206331,0.541848798,0.501794086,0.317249443,0.22857112,0.255403737
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6735,0.170948889,0.244657061,0.235696646,0.229403885,0.200810499,0.212024647,0.275474925,0.195743841,0.257548029
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6736,0.145964259,0.23338502,0.314606722,0.150763005,0.23454928,0.204537669,0.261229826,0.252570207,0.248630868
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6737,0.193646607,0.219932344,0.256198328,0.124935756,0.465136652,0.316237973,0.272677069,0.208247121,0.249197603
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6738,0.172392012,0.20617679,0.269678712,0.14954338,0.238230349,0.47115547,0.285187971,0.215933831,0.237463363
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6739,0.152782387,0.205690024,0.238551999,0.151136975,0.124604846,0.182907786,0.417575405,0.205580399,0.282935101
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6740,0.163265696,0.202670355,0.240905412,0.19859527,0.314796867,0.262344062,0.301984358,0.198211756,0.245792628
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6741,0.175563863,0.215005977,0.207803658,0.195677533,0.255126993,0.219032755,0.278323729,0.245473054,0.252925066
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6742,0.179426009,0.233410354,0.254365784,0.170180777,0.151604662,0.222287948,0.259422151,0.22453761,0.249214374
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6743,0.221220859,0.20346524,0.2542957,0.169996747,0.235398157,0.51437027,0.280641243,0.203691034,0.267715096
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6744,0.183734395,0.204239226,0.263700173,0.163102523,0.570224807,0.319292988,0.328442621,0.215218035,0.277511349
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6745,0.161140404,0.240264122,0.216530984,0.141877835,0.595627326,0.246378772,0.328412631,0.237794279,0.253682025
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6746,0.19199852,0.193972435,0.236985129,0.166845521,0.162831284,0.331951395,0.256344158,0.1470792,0.270228586
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6747,0.157541372,0.202468284,0.282435685,0.132927978,0.269047835,0.434123383,0.355563198,0.201633406,0.263701952
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6748,0.158031572,0.229070081,0.314094279,0.182988901,0.206450073,0.287726403,0.266014383,0.23224922,0.26516296
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6749,0.185895567,0.255256767,0.247697705,0.218991363,0.286682279,0.466212821,0.29290705,0.227601863,0.244383235
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6750,0.165225499,0.191467103,0.352985666,0.144414578,0.344579776,0.254246662,0.245227838,0.165910436,0.261542127
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6751,0.193507948,0.195536959,0.231623118,0.159525362,0.320963489,0.193692834,0.256281071,0.247642245,0.247933801
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6752,0.145873373,0.23162773,0.279728992,0.200775663,0.270767051,0.504188689,0.277087659,0.233785916,0.271596513
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6753,0.177338063,0.23533768,0.406275404,0.205735175,0.219319113,0.265051515,0.280836975,0.184070179,0.236971298
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6754,0.148489272,0.225953394,0.287907315,0.117588868,0.152437133,0.276958828,0.241837019,0.231681128,0.307119389
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6755,0.16408965,0.21270746,0.277545136,0.159272914,0.285955907,0.428602822,0.26780335,0.171017055,0.248990027
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6756,0.16095903,0.212029951,0.202447619,0.167896782,0.616747671,0.253175766,0.288134311,0.255093745,0.253885071
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6757,0.224602333,0.226769437,0.26667237,0.224597115,0.168474105,0.25497689,0.264438949,0.221823985,0.232246879
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6758,0.119759821,0.241142166,0.278945407,0.103239931,0.198082204,0.245370574,0.339377868,0.189015665,0.248004835
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6759,0.169910981,0.199708745,0.248196238,0.136913913,0.137794527,0.271871924,0.302114796,0.251018579,0.249967069
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6760,0.231434979,0.220834149,0.233077561,0.22946918,0.588538177,0.17042036,0.311861278,0.175817552,0.257287
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6761,0.142100456,0.23617757,0.284786803,0.198695378,0.162105383,0.219615722,0.40378146,0.175811753,0.242618479
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6762,0.233054672,0.223621022,0.287438475,0.207732108,0.158785134,0.318613455,0.291704529,0.239130425,0.273875509
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6763,0.199351673,0.217902876,0.223698073,0.112093263,0.217031759,0.282799156,0.308864034,0.219160916,0.267283284
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6764,0.199792877,0.228892251,0.246868504,0.162450329,0.180102568,0.311999669,0.29660847,0.235100611,0.270468817
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6765,0.163786228,0.234188359,0.243484899,0.171038713,0.416930047,0.158547373,0.350610791,0.221507614,0.253617027
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6766,0.178476183,0.236596381,0.238992154,0.173492575,0.546290684,0.245878947,0.292345942,0.243435925,0.25726855
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6767,0.204502517,0.233614775,0.289400969,0.157008264,0.323476483,0.182694827,0.287710599,0.198216404,0.248424402
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6768,0.160364048,0.209960543,0.233032014,0.163638978,0.31960732,0.397086618,0.391667589,0.229034737,0.253134056
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6769,0.194020408,0.233479962,0.258283981,0.127750956,0.229713853,0.278076482,0.275244405,0.202002464,0.258531082
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6770,0.141373556,0.202109263,0.255243556,0.251494768,0.226038832,0.228577692,0.274602737,0.224927716,0.265957848
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6771,0.179004148,0.204851638,0.256648071,0.202265214,0.578636294,0.160037407,0.340171106,0.239022514,0.249883069
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6772,0.214619181,0.210735123,0.282075527,0.183823629,0.535983631,0.368732171,0.299038858,0.248622561,0.276314513
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6773,0.218934531,0.189889163,0.261430767,0.152488075,0.130259856,0.507500582,0.341386125,0.146975323,0.264958652
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6774,0.211297768,0.189931312,0.285134022,0.15819689,0.650897195,0.229708438,0.269391962,0.228249277,0.276743387
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6775,0.18191904,0.26118579,0.210308234,0.198872685,0.164996521,0.436486285,0.315436018,0.214661298,0.269892871
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6776,0.157871812,0.207684199,0.230431084,0.189792484,0.2531087,0.172090028,0.290620835,0.225716607,0.269883692
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6777,0.164008621,0.202241745,0.266045996,0.126123628,0.193783432,0.205434859,0.249764939,0.215693489,0.281564015
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6778,0.167252033,0.220178862,0.208330401,0.178018377,0.202664197,0.440377002,0.331217577,0.190828146,0.26435658
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6779,0.161607991,0.236569844,0.261931809,0.182437782,0.271087196,0.250806428,0.264152191,0.211997253,0.257020821
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6780,0.146027698,0.190326628,0.393450056,0.142444781,0.207826094,0.43757637,0.303170505,0.250740699,0.251367885
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6781,0.095794755,0.223802567,0.234307863,0.193507948,0.155601029,0.219380367,0.330078311,0.191691414,0.262334589
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6782,0.184848484,0.196345849,0.341871899,0.220169563,0.631371515,0.172184137,0.263071769,0.220619503,0.231394336
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6783,0.148257459,0.214719702,0.28102963,0.219879963,0.167187908,0.236388179,0.255518425,0.245613826,0.23711153
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6784,0.104122495,0.21683047,0.266702679,0.174360966,0.204864085,0.517905572,0.253997163,0.157665342,0.277609941
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6785,0.226483198,0.226203378,0.265567825,0.17948485,0.254941982,0.251125257,0.291252457,0.198969288,0.253950561
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6786,0.134553628,0.217571356,0.247209431,0.165292167,0.239704011,0.494801178,0.273174582,0.228840003,0.227760783
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6787,0.165657027,0.209591729,0.246714168,0.154217059,0.194322929,0.301756489,0.316879372,0.150445496,0.287302292
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6788,0.185299294,0.211704905,0.210939396,0.176965238,0.151182874,0.352755855,0.305657064,0.169427396,0.251530715
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6789,0.120878397,0.229721303,0.23585412,0.146533453,0.493056924,0.258433844,0.265854767,0.233286531,0.251193028
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6790,0.165196667,0.268651574,0.260430473,0.143794035,0.190825674,0.250473122,0.317221146,0.202377811,0.27677182
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6791,0.191847207,0.226414206,0.353136142,0.118267993,0.124889167,0.361363058,0.282115112,0.237365964,0.246943587
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6792,0.164000094,0.197474663,0.256585608,0.167453311,0.623011441,0.225127362,0.268430934,0.241655563,0.237763466
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6793,0.261376882,0.225577055,0.244021251,0.213438353,0.32778895,0.278486048,0.259752771,0.225649358,0.261461811
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6794,0.17607781,0.219110925,0.217309943,0.186107726,0.204477122,0.552613916,0.266584923,0.235604893,0.237398362
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6795,0.229706507,0.218186979,0.274573878,0.229118875,0.270331808,0.23651955,0.283753223,0.217948301,0.254655578
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6796,0.181433872,0.221050197,0.243253931,0.212095577,0.239245756,0.299511422,0.245430309,0.218825373,0.253278696
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6797,0.172161338,0.230046589,0.240228349,0.200775555,0.274696133,0.285460756,0.284200468,0.14275949,0.244596268
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6798,0.17464693,0.236300158,0.23789043,0.195284383,0.21101437,0.215184924,0.300733928,0.237612951,0.250315073
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6799,0.210468239,0.216902697,0.288565101,0.214946627,0.219825778,0.513278656,0.258240668,0.220753752,0.245680706
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6800,0.212910387,0.234487697,0.263402636,0.232498477,0.191911836,0.500341425,0.291631296,0.257602271,0.264880928
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6801,0.202039538,0.238063643,0.286611692,0.177572448,0.521839197,0.25193444,0.345622073,0.219347236,0.243095688
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6802,0.179583687,0.240856725,0.335880104,0.186516774,0.221112951,0.215761133,0.361981728,0.218064081,0.249423302
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6803,0.14260062,0.256728835,0.239493605,0.169835128,0.291231712,0.190648223,0.259905164,0.209757632,0.261310449
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6804,0.132167339,0.2109246,0.222177139,0.194338227,0.161208205,0.523838803,0.468249539,0.181274285,0.25801416
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6805,0.153130343,0.224538411,0.252803194,0.154531542,0.563809254,0.282588379,0.289315228,0.221866814,0.230578901
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6806,0.224994336,0.229161256,0.217724279,0.095331397,0.272705556,0.4542735,0.282046707,0.226568656,0.256068321
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6807,0.210021569,0.239311226,0.249235133,0.141945228,0.248396965,0.301833641,0.274652827,0.231576324,0.271262527
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6808,0.1325761,0.21871547,0.297880331,0.164874599,0.25605126,0.195948856,0.340728988,0.170382877,0.271288837
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6809,0.21500706,0.21177468,0.278493073,0.100480594,0.563439184,0.526438914,0.247205482,0.197152985,0.250631621
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6810,0.131237018,0.252091229,0.260887051,0.152873722,0.201160401,0.329823033,0.25289386,0.202695362,0.269425323
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6811,0.233582285,0.230272155,0.257179839,0.191847207,0.517061332,0.192500564,0.356211225,0.233256726,0.26213127
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6812,0.173562004,0.214423342,0.234067389,0.140324315,0.167666735,0.502794922,0.302611827,0.160484995,0.267072912
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6813,0.183482084,0.223093019,0.240657523,0.185669549,0.292476505,0.259183801,0.309758173,0.195154649,0.242429282
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6814,0.161948307,0.215035483,0.231637207,0.170674762,0.409491423,0.200787039,0.31862059,0.150063373,0.25409204
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6815,0.197983525,0.217583186,0.240229584,0.161287058,0.189713134,0.264274282,0.231163572,0.193545626,0.274693818
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6816,0.18761162,0.210814978,0.215234301,0.215988365,0.584112051,0.214177846,0.292112692,0.156504581,0.264902954
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6817,0.199835825,0.227213049,0.265538361,0.147432339,0.307395008,0.209926502,0.265983095,0.241339065,0.270480967
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6818,0.172658403,0.2270299,0.297704307,0.174215766,0.594965933,0.191118829,0.39512835,0.235399027,0.250351344
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6819,0.215189986,0.191249097,0.380534608,0.188995315,0.227921898,0.500341425,0.34118305,0.26929138,0.24438434
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6820,0.212503482,0.250082525,0.234160305,0.210777487,0.4589637,0.313999813,0.347425438,0.204371326,0.250656161
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6821,0.205400293,0.215704666,0.288078066,0.148303585,0.615544044,0.196753558,0.288916599,0.175554762,0.241440967
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6822,0.128030232,0.226181459,0.245138068,0.155784102,0.24920048,0.235977614,0.25709406,0.152406935,0.278712564
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6823,0.157900515,0.216532796,0.225878276,0.166868696,0.195202848,0.246573952,0.266827067,0.251939598,0.259510427
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6824,0.124511714,0.232375004,0.224652547,0.164090458,0.368707403,0.214031172,0.293794098,0.246987419,0.255581728
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6825,0.177241221,0.223899888,0.267391006,0.122015534,0.18896976,0.503979163,0.285443406,0.18472591,0.259247061
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6826,0.229403885,0.217247448,0.290289788,0.14289516,0.252687737,0.290528244,0.25318596,0.246413277,0.244155969
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6827,0.21248064,0.201209586,0.250579007,0.114441139,0.443186181,0.501794086,0.344257012,0.218433246,0.245420209
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6828,0.209992298,0.222084213,0.243260455,0.158690692,0.279304979,0.313659957,0.326073062,0.233433401,0.245797653
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6829,0.167383192,0.244878009,0.220962456,0.156433685,0.617207898,0.280514633,0.275652884,0.203710207,0.279044871
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6830,0.206943035,0.210668442,0.213937527,0.126333477,0.16707719,0.30567572,0.257585552,0.252899748,0.242446455
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6831,0.179887754,0.21726214,0.277357357,0.158870352,0.187178403,0.411971158,0.315897852,0.222291462,0.270711165
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6832,0.180775336,0.229909643,0.322307462,0.134391266,0.24714078,0.210000595,0.416177166,0.142534625,0.250119715
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6833,0.146770085,0.206382914,0.265054031,0.148634897,0.47511227,0.178923332,0.273609087,0.220921721,0.245507118
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6834,0.181466928,0.239231127,0.246538839,0.153255418,0.254256768,0.292823327,0.259058273,0.224854921,0.244658675
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6835,0.167109386,0.237224217,0.228450386,0.240033536,0.230547695,0.250601656,0.242340941,0.18960209,0.267325797
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6836,0.176561144,0.213534547,0.205086116,0.180510571,0.153931805,0.322430269,0.25786961,0.165943017,0.240304889
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6837,0.233642381,0.232574923,0.253876374,0.111210492,0.541741962,0.442724138,0.280151406,0.24649239,0.264404439
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6838,0.158185847,0.251419646,0.216110081,0.210371627,0.2602596,0.23795417,0.294667771,0.213351465,0.244836034
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6839,0.163216528,0.223384953,0.41654707,0.166637467,0.340032778,0.118808022,0.320062408,0.251836234,0.247883305
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6840,0.14470183,0.214140303,0.38202815,0.210680007,0.235330215,0.341065405,0.26296595,0.222642023,0.277893018
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6841,0.150558654,0.253126133,0.236553574,0.148278146,0.225234757,0.116170344,0.286186051,0.167234957,0.276360319
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6842,0.184186485,0.199062459,0.263293726,0.184637148,0.266722835,0.271108895,0.324716417,0.223854201,0.25254386
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6843,0.213633021,0.226125751,0.253712757,0.1813805,0.523125109,0.252015829,0.277180528,0.234967055,0.281397992
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,6844,0.19554017,0.216398677,0.226078736,0.236728328,0.320225807,0.357148031,0.322521909,0.193166382,0.255453725
